Description,United States Total,,,,,Alabama,,,,,Alaska,,,,,Arizona,,,,,Arkansas,,,,,California,,,,,Colorado,,,,,Connecticut,,,,,Delaware,,,,,District of Columbia,,,,,Florida,,,,,Georgia,,,,,Hawaii,,,,,Idaho,,,,,Illinois,,,,,Indiana,,,,,Iowa,,,,,Kansas,,,,,Kentucky,,,,,Louisiana,,,,,Maine,,,,,Maryland,,,,,Massachusetts,,,,,Michigan,,,,,Minnesota,,,,,Mississippi,,,,,Missouri,,,,,Montana,,,,,Nebraska,,,,,Nevada,,,,,New Hampshire,,,,,New Jersey,,,,,New Mexico,,,,,New York,,,,,North Carolina,,,,,North Dakota,,,,,Ohio,,,,,Oklahoma,,,,,Oregon,,,,,Pennsylvania,,,,,Rhode Island,,,,,South Carolina,,,,,South Dakota,,,,,Tennessee,,,,,Texas,,,,,Utah,,,,,Vermont,,,,,Virginia,,,,,Washington,,,,,West Virginia,,,,,Wisconsin,,,,,Wyoming,,,,
,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local
     Direct general expenditure,"2,961,032,115",0.05,"1,385,270,148","1,575,761,967",0.09,"40,186,385",0.21,"21,047,834","19,138,551",0.44,"13,642,439",0.18,"8,759,170","4,883,269",0.49,"45,852,942",0.18,"23,479,875","22,373,067",0.37,"23,797,003",0.18,"14,551,958","9,245,045",0.47,"444,896,618",0.21,"188,941,993","255,954,625",0.37,"47,388,311",0.42,"21,566,268","25,822,043",0.78,"34,774,492",0.20,"17,565,930","17,208,562",0.41,"9,938,805",0.00,"6,899,636","3,039,169",0.00,"12,770,520",0.00,0,"12,770,520",0.00,"145,404,608",0.20,"59,301,882","86,102,726",0.34,"68,699,529",0.23,"29,216,208","39,483,321",0.41,"13,708,338",0.00,"10,686,546","3,021,792",0.00,"11,009,253",0.28,"5,702,623","5,306,630",0.58,"111,474,910",0.31,"45,359,947","66,114,963",0.52,"51,842,044",0.24,"26,620,482","25,221,562",0.50,"30,564,782",0.34,"14,859,073","15,705,709",0.66,"25,207,874",0.37,"11,819,978","13,387,896",0.70,"38,916,739",0.12,"25,931,503","12,985,236",0.35,"40,616,437",0.07,"20,424,899","20,191,538",0.14,"11,364,348",0.24,"6,622,332","4,742,016",0.59,"58,596,919",0.05,"29,070,111","29,526,808",0.09,"75,269,071",0.19,"45,050,192","30,218,879",0.48,"82,625,733",0.33,"40,698,013","41,927,720",0.64,"56,578,548",0.26,"27,196,318","29,382,230",0.50,"25,829,560",0.17,"13,709,364","12,120,196",0.37,"45,935,551",0.26,"22,216,902","23,718,649",0.50,"8,706,577",0.18,"4,867,837","3,838,740",0.41,"17,154,285",0.42,"7,416,199","9,738,086",0.74,"20,279,254",0.68,"7,647,320","12,631,934",1.10,"10,791,559",0.13,"5,502,977","5,288,582",0.27,"92,682,629",0.25,"44,505,435","48,177,194",0.48,"21,892,572",0.05,"14,063,115","7,829,457",0.15,"269,057,558",0.10,"96,787,853","172,269,705",0.15,"78,824,462",0.29,"35,649,850","43,174,612",0.53,"9,487,472",0.18,"5,029,895","4,457,577",0.39,"103,095,495",0.30,"49,680,032","53,415,463",0.58,"29,317,806",0.23,"16,702,946","12,614,860",0.54,"43,542,458",0.21,"24,738,005","18,804,453",0.48,"122,289,324",0.17,"62,489,184","59,800,140",0.35,"10,618,468",0.06,"6,296,904","4,321,564",0.15,"40,753,953",0.16,"20,151,607","20,602,346",0.32,"6,991,451",0.26,"3,771,097","3,220,354",0.57,"45,044,663",0.45,"22,020,068","23,024,595",0.89,"214,444,070",0.15,"95,043,025","119,401,045",0.27,"23,939,328",0.63,"13,998,833","9,940,495",1.51,"7,231,548",0.17,"4,716,775","2,514,773",0.50,"71,279,290",0.36,"35,193,428","36,085,862",0.72,"70,326,941",0.30,"33,432,191","36,894,750",0.57,"16,226,948",0.16,"10,725,914","5,501,034",0.46,"51,083,613",0.24,"23,630,617","27,452,996",0.44,"9,078,632",0.33,"3,910,004","5,168,628",0.59
          Capital outlay,"301,462,421",0.21,"122,998,750","178,463,671",0.36,"3,804,695",0.74,"1,849,423","1,955,272",1.44,"2,451,967",0.34,"1,490,788","961,179",0.87,"3,713,249",0.97,"1,596,546","2,116,703",1.70,"2,249,182",0.97,"1,049,509","1,199,673",1.82,"36,437,201",1.30,"9,477,625","26,959,576",1.75,"5,338,431",2.20,"1,906,771","3,431,660",3.42,"4,238,229",0.31,"2,273,171","1,965,058",0.68,"845,999",0.00,"555,519","290,480",0.00,"1,413,165",0.00,0,"1,413,165",0.00,"15,803,135",0.81,"6,926,119","8,877,016",1.44,"7,962,274",1.27,"3,136,001","4,826,273",2.10,"1,628,513",0.00,"961,950","666,563",0.00,"1,042,444",2.47,"480,159","562,285",4.58,"12,903,977",0.95,"5,641,458","7,262,519",1.68,"5,078,054",0.56,"2,222,404","2,855,650",0.99,"4,495,240",1.11,"1,947,431","2,547,809",1.96,"3,355,362",0.78,"1,395,235","1,960,127",1.34,"4,188,259",0.54,"2,432,742","1,755,517",1.28,"5,054,643",0.36,"2,442,058","2,612,585",0.69,"805,306",1.70,"430,947","374,359",3.66,"4,924,544",0.10,"2,822,754","2,101,790",0.23,"6,733,843",0.90,"3,597,105","3,136,738",1.94,"5,840,799",2.08,"2,287,317","3,553,482",3.42,"6,863,688",1.30,"2,345,163","4,518,525",1.97,"2,388,138",0.95,"1,113,096","1,275,042",1.79,"4,415,176",1.14,"1,317,472","3,097,704",1.62,"885,537",1.59,"394,130","491,407",2.86,"2,465,035",1.13,"864,156","1,600,879",1.73,"2,249,854",0.13,"611,219","1,638,635",0.18,"834,577",0.41,"445,936","388,641",0.88,"8,663,506",0.98,"4,482,493","4,181,013",2.02,"1,884,765",0.23,"781,392","1,103,373",0.40,"24,430,614",0.50,"6,297,798","18,132,816",0.68,"7,071,792",0.55,"3,654,613","3,417,179",1.14,"2,311,485",0.41,"976,963","1,334,522",0.70,"9,945,786",0.62,"4,786,506","5,159,280",1.19,"3,679,133",0.74,"2,017,488","1,661,645",1.63,"3,621,723",0.99,"1,386,020","2,235,703",1.60,"12,512,411",0.62,"8,346,715","4,165,696",1.87,"639,914",0.22,"386,371","253,543",0.56,"4,042,478",0.58,"1,485,800","2,556,678",0.92,"1,217,628",1.26,"742,907","474,721",3.23,"3,948,442",1.67,"1,595,312","2,353,130",2.81,"29,120,471",0.46,"11,014,887","18,105,584",0.75,"3,286,627",0.51,"1,848,989","1,437,638",1.16,"539,117",0.61,"342,962","196,155",1.69,"7,974,443",1.23,"3,605,082","4,369,361",2.25,"8,539,321",1.06,"2,680,792","5,858,529",1.55,"1,383,214",1.58,"941,885","441,329",4.95,"4,744,460",1.54,"1,124,883","3,619,577",2.02,"1,494,575",0.92,"484,688","1,009,887",1.36
          Other direct general expenditure,"2,659,569,694",0.05,"1,262,271,398","1,397,298,296",0.09,"36,381,690",0.22,"19,198,411","17,183,279",0.47,"11,190,472",0.20,"7,268,382","3,922,090",0.57,"42,139,693",0.18,"21,883,329","20,256,364",0.37,"21,547,821",0.18,"13,502,449","8,045,372",0.47,"408,459,417",0.20,"179,464,368","228,995,049",0.35,"42,049,880",0.39,"19,659,497","22,390,383",0.72,"30,536,263",0.23,"15,292,759","15,243,504",0.45,"9,092,806",0.00,"6,344,117","2,748,689",0.00,"11,357,355",0.00,0,"11,357,355",0.00,"129,601,473",0.20,"52,375,763","77,225,710",0.34,"60,737,255",0.21,"26,080,207","34,657,048",0.36,"12,079,825",0.00,"9,724,596","2,355,229",0.00,"9,966,809",0.17,"5,222,464","4,744,345",0.36,"98,570,933",0.32,"39,718,489","58,852,444",0.54,"46,763,990",0.26,"24,398,078","22,365,912",0.55,"26,069,542",0.35,"12,911,642","13,157,900",0.69,"21,852,512",0.41,"10,424,743","11,427,769",0.79,"34,728,480",0.11,"23,498,761","11,229,719",0.35,"35,561,794",0.06,"17,982,841","17,578,953",0.13,"10,559,042",0.23,"6,191,385","4,367,657",0.55,"53,672,375",0.05,"26,247,357","27,425,018",0.09,"68,535,228",0.19,"41,453,087","27,082,141",0.49,"76,784,934",0.31,"38,410,696","38,374,238",0.63,"49,714,860",0.23,"24,851,155","24,863,705",0.47,"23,441,422",0.16,"12,596,268","10,845,154",0.35,"41,520,375",0.26,"20,899,430","20,620,945",0.52,"7,821,040",0.09,"4,473,707","3,347,333",0.21,"14,689,250",0.45,"6,552,043","8,137,207",0.81,"18,029,400",0.77,"7,036,101","10,993,299",1.26,"9,956,982",0.14,"5,057,041","4,899,941",0.29,"84,019,123",0.26,"40,022,942","43,996,181",0.49,"20,007,807",0.05,"13,281,723","6,726,084",0.16,"244,626,944",0.09,"90,490,055","154,136,889",0.15,"71,752,670",0.32,"31,995,237","39,757,433",0.57,"7,175,987",0.20,"4,052,932","3,123,055",0.46,"93,149,709",0.33,"44,893,526","48,256,183",0.63,"25,638,673",0.25,"14,685,458","10,953,215",0.58,"39,920,735",0.21,"23,351,985","16,568,750",0.51,"109,776,913",0.18,"54,142,469","55,634,444",0.35,"9,978,554",0.06,"5,910,533","4,068,021",0.15,"36,711,475",0.17,"18,665,807","18,045,668",0.34,"5,773,823",0.17,"3,028,190","2,745,633",0.36,"41,096,221",0.47,"20,424,756","20,671,465",0.93,"185,323,599",0.16,"84,028,138","101,295,461",0.29,"20,652,701",0.72,"12,149,844","8,502,857",1.75,"6,692,431",0.18,"4,373,813","2,318,618",0.52,"63,304,847",0.38,"31,588,346","31,716,501",0.75,"61,787,620",0.31,"30,751,399","31,036,221",0.62,"14,843,734",0.09,"9,784,029","5,059,705",0.25,"46,339,153",0.21,"22,505,734","23,833,419",0.41,"7,584,057",0.36,"3,425,316","4,158,741",0.65
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Education services:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
               Education,"973,025,032",0.04,"303,687,969","669,337,063",0.06,"13,602,047",0.07,"5,901,424","7,700,623",0.13,"3,542,512",0.47,"1,619,466","1,923,046",0.87,"14,539,617",0.00,"5,427,754","9,111,863",0.00,"8,358,803",0.00,"3,270,567","5,088,236",0.00,"124,674,645",0.12,"34,784,584","89,890,061",0.16,"16,331,079",0.00,"6,721,007","9,610,072",0.00,"13,638,621",0.42,"4,202,882","9,435,739",0.60,"3,678,447",0.00,"1,728,725","1,949,722",0.00,"2,765,772",0.00,0,"2,765,772",0.00,"41,501,078",0.00,"11,176,746","30,324,332",0.01,"26,726,085",0.00,"7,809,230","18,916,855",0.00,"3,390,117",0.00,"3,390,107",10,0.00,"3,356,579",0.00,"1,175,340","2,181,239",0.00,"37,607,030",0.00,"8,069,365","29,537,665",0.00,"17,490,235",0.00,"7,522,788","9,967,447",0.00,"11,006,220",0.00,"3,469,996","7,536,224",0.01,"9,390,613",0.00,"2,938,384","6,452,229",0.00,"12,550,355",0.00,"6,110,946","6,439,409",0.00,"12,306,565",0.00,"4,383,067","7,923,498",0.00,"3,417,674",0.45,"1,015,512","2,402,162",0.64,"20,040,652",0.00,"5,835,355","14,205,297",0.00,"21,962,330",0.49,"6,690,680","15,271,650",0.71,"29,997,117",0.00,"11,248,200","18,748,917",0.00,"18,245,878",0.00,"6,015,909","12,229,969",0.00,"8,273,038",0.00,"2,970,082","5,302,956",0.00,"15,082,413",0.00,"4,101,063","10,981,350",0.00,"2,879,944",0.00,"998,531","1,881,413",0.00,"7,198,248",0.00,"2,244,771","4,953,477",0.00,"6,084,804",0.00,"1,881,874","4,202,930",0.00,"4,130,584",0.20,"1,206,538","2,924,046",0.28,"36,310,695",0.11,"10,793,325","25,517,370",0.16,"6,670,568",0.00,"2,675,519","3,995,049",0.00,"82,515,766",0.10,"12,898,373","69,617,393",0.12,"25,802,652",0.71,"10,073,091","15,729,561",1.17,"3,221,032",0.00,"1,347,615","1,873,417",0.00,"34,099,872",0.33,"10,215,712","23,884,160",0.47,"10,555,857",0.00,"4,652,417","5,903,440",0.00,"13,379,582",0.00,"4,987,887","8,391,695",0.00,"41,545,149",0.01,"12,183,494","29,361,655",0.01,"3,339,874",0.00,"976,998","2,362,876",0.00,"14,308,521",0.00,"5,693,752","8,614,769",0.00,"2,454,389",0.00,"886,671","1,567,718",0.00,"13,914,022",1.10,"4,692,310","9,221,712",1.66,"83,343,071",0.02,"25,883,337","57,459,734",0.03,"9,532,763",0.00,"4,716,044","4,816,719",0.00,"2,751,920",0.00,"1,143,435","1,608,485",0.00,"25,549,196",0.59,"8,903,677","16,645,519",0.91,"23,368,058",0.17,"8,493,227","14,874,831",0.26,"5,358,703",0.00,"2,257,120","3,101,583",0.00,"18,085,655",0.03,"5,487,109","12,598,546",0.05,"3,148,585",0.00,"815,963","2,332,622",0.00
                    Capital outlay,"92,857,183",0.12,"30,914,931","61,942,252",0.18,"1,216,969",0.75,"539,636","677,333",1.36,"624,691",1.27,"428,870","195,821",4.07,"1,172,925",0.00,"530,113","642,812",0.00,"768,108",0.00,"249,927","518,181",0.00,"10,582,354",0.00,"2,458,091","8,124,263",0.00,"1,834,350",0.00,"922,388","911,962",0.00,"1,337,785",0.20,"708,276","629,509",0.43,"246,322",0.00,"141,743","104,579",0.00,"332,893",0.00,0,"332,893",0.00,"2,669,820",0.00,"522,252","2,147,568",0.00,"2,667,182",0.00,"832,359","1,834,823",0.00,"364,978",0.00,"364,978",0,0.00,"147,704",0.00,"56,744","90,960",0.00,"2,651,056",0.00,"408,030","2,243,026",0.00,"1,735,881",0.00,"749,121","986,760",0.00,"1,473,257",0.00,"465,568","1,007,689",0.00,"1,504,579",0.00,"474,335","1,030,244",0.00,"1,262,166",0.00,"526,087","736,079",0.00,"1,099,823",0.00,"522,184","577,639",0.00,"158,452",0.19,"63,307","95,145",0.32,"1,885,567",0.00,"687,676","1,197,891",0.00,"1,793,505",2.96,"754,854","1,038,651",5.12,"2,668,098",0.00,"1,403,937","1,264,161",0.00,"2,132,983",0.00,"423,053","1,709,930",0.00,"754,524",0.00,"357,109","397,415",0.00,"1,224,213",0.00,"305,277","918,936",0.00,"225,440",0.00,"44,615","180,825",0.00,"966,680",0.00,"262,487","704,193",0.00,"315,276",0.00,"90,782","224,494",0.00,"283,331",0.00,"146,151","137,180",0.00,"3,107,672",0.19,"1,607,971","1,499,701",0.40,"905,563",0.00,"327,326","578,237",0.00,"6,556,933",0.22,"1,672,203","4,884,730",0.29,"1,677,234",0.77,"594,439","1,082,795",1.19,"579,730",0.00,"167,682","412,048",0.00,"3,551,199",0.00,"1,634,801","1,916,398",0.00,"1,157,110",0.00,"515,088","642,022",0.00,"1,339,082",0.00,"521,154","817,928",0.00,"3,088,127",0.00,"1,150,708","1,937,419",0.00,"84,644",0.00,"14,850","69,794",0.00,"1,506,730",0.00,"441,201","1,065,529",0.00,"389,283",0.00,"164,311","224,972",0.00,"1,017,359",1.66,"460,868","556,491",3.04,"12,051,464",0.00,"3,099,892","8,951,572",0.01,"1,327,408",0.00,"618,294","709,114",0.00,"133,353",0.00,"90,442","42,911",0.00,"2,664,379",3.61,"1,036,623","1,627,756",5.90,"2,955,042",0.00,"750,586","2,204,456",0.00,"380,970",0.00,"199,261","181,709",0.00,"1,689,123",0.33,"331,058","1,358,065",0.41,"593,866",0.00,"76,223","517,643",0.00
                 Higher education,"288,119,040",0.04,"245,100,970","43,018,070",0.24,"4,881,370",0.00,"4,881,370",0,0.00,"1,092,961",0.00,"1,075,371","17,590",0.00,"5,964,228",0.00,"4,692,972","1,271,256",0.00,"2,711,408",0.00,"2,711,408",0,0.00,"39,921,915",0.00,"28,559,363","11,362,552",0.00,"5,994,326",0.00,"5,792,036","202,290",0.00,"3,367,320",0.00,"3,367,320",0,0.00,"1,262,793",0.00,"1,262,793",0,0.00,"158,943",0.00,0,"158,943",0.00,"10,798,564",0.00,"7,837,214","2,961,350",0.00,"5,721,378",0.00,"5,721,378",0,0.00,"1,110,246",0.00,"1,110,236",10,0.00,"1,107,259",0.00,"972,707","134,552",0.00,"9,494,824",0.00,"6,494,638","3,000,186",0.00,"6,434,544",0.00,"6,434,544",0,0.00,"3,918,636",0.00,"2,966,766","951,870",0.00,"3,459,328",0.00,"2,655,304","804,024",0.00,"4,375,744",0.00,"4,375,744",0,0.00,"3,524,192",0.00,"3,524,192",0,0.00,"813,161",0.00,"813,161",0,0.00,"6,349,697",0.00,"4,986,806","1,362,891",0.00,"5,194,474",0.00,"5,156,761","37,713",0.00,"11,719,911",0.00,"9,922,156","1,797,755",0.00,"5,082,362",0.00,"5,082,362",0,0.00,"3,171,647",0.00,"2,449,914","721,733",0.00,"3,903,267",0.00,"3,234,366","668,901",0.00,"939,252",0.00,"897,036","42,216",0.00,"2,431,684",0.00,"2,008,686","422,998",0.00,"1,408,963",0.00,"1,408,963",0,0.00,"985,188",0.00,"985,188",0,0.00,"6,987,166",0.00,"5,690,978","1,296,188",0.00,"2,576,501",0.00,"2,234,796","341,705",0.00,"14,301,934",0.58,"10,788,091","3,513,843",2.35,"9,688,518",0.65,"7,710,261","1,978,257",3.16,"1,220,090",0.00,"1,220,090",0,0.00,"9,598,486",0.00,"8,878,054","720,432",0.00,"4,036,659",0.00,"4,036,187",472,0.00,"5,008,260",0.00,"3,761,974","1,246,286",0.00,"10,761,940",0.00,"9,632,239","1,129,701",0.00,"682,812",0.00,"682,812",0,0.00,"4,167,461",0.00,"4,164,261","3,200",0.00,"881,094",0.00,"744,418","136,676",0.00,"3,704,819",0.00,"3,704,819",0,0.00,"27,908,606",0.00,"23,241,367","4,667,239",0.00,"4,402,104",0.00,"4,402,104",0,0.00,"871,891",0.00,"871,891",0,0.00,"7,975,408",0.00,"7,757,368","218,040",0.03,"7,098,190",0.00,"7,098,190",0,0.00,"1,754,454",0.00,"1,739,159","15,295",0.00,"6,294,886",0.00,"4,780,536","1,514,350",0.00,"898,176",0.00,"580,620","317,556",0.00
                    Capital outlay,"34,024,163",0.04,"29,530,046","4,494,117",0.34,"529,566",0.00,"529,566",0,0.00,"361,482",0.00,"361,352",130,0.00,"641,745",0.00,"527,738","114,007",0.00,"249,927",0.00,"249,927",0,0.00,"3,795,388",0.00,"2,458,091","1,337,297",0.00,"952,329",0.00,"920,574","31,755",0.00,"593,763",0.00,"593,763",0,0.00,"137,974",0.00,"137,974",0,0.00,"17,610",0.00,0,"17,610",0.00,"677,741",0.00,"515,534","162,207",0.00,"716,989",0.00,"716,989",0,0.00,"122,875",0.00,"122,875",0,0.00,"72,087",0.00,"56,059","16,028",0.00,"631,106",0.00,"403,727","227,379",0.00,"746,594",0.00,"746,594",0,0.00,"582,771",0.00,"464,679","118,092",0.00,"538,411",0.00,"472,265","66,146",0.00,"524,047",0.00,"524,047",0,0.00,"516,639",0.00,"516,639",0,0.00,"62,825",0.00,"62,825",0,0.00,"826,205",0.00,"683,979","142,226",0.00,"741,707",0.00,"741,532",175,0.00,"1,604,980",0.00,"1,403,657","201,323",0.00,"416,628",0.00,"416,628",0,0.00,"417,067",0.00,"354,719","62,348",0.00,"330,168",0.00,"301,240","28,928",0.00,"45,859",0.00,"44,448","1,411",0.00,"324,628",0.00,"262,415","62,213",0.00,"90,128",0.00,"90,128",0,0.00,"141,135",0.00,"141,135",0,0.00,"1,190,653",0.00,"1,045,612","145,041",0.00,"344,626",0.00,"317,532","27,094",0.00,"1,899,516",0.76,"1,670,981","228,535",6.28,"752,085",0.68,"548,607","203,478",2.51,"166,796",0.00,"166,796",0,0.00,"1,679,520",0.00,"1,619,363","60,157",0.00,"511,146",0.00,"511,123",23,0.00,"652,797",0.00,"520,973","131,824",0.00,"1,229,861",0.00,"1,099,761","130,100",0.00,"9,421",0.00,"9,421",0,0.00,"435,845",0.00,"435,845",0,0.00,"185,368",0.00,"152,700","32,668",0.00,"424,644",0.00,"424,644",0,0.00,"3,716,830",0.00,"3,099,237","617,593",0.00,"618,294",0.00,"618,294",0,0.00,"89,517",0.00,"89,517",0,0.00,"1,035,766",0.00,"1,035,766",0,0.00,"746,962",0.00,"746,962",0,0.00,"191,427",0.00,"191,110",317,0.00,"593,280",0.00,"328,609","264,671",0.00,"139,435",0.00,"76,094","63,341",0.00
                 Elementary & secondary,"633,560,909",0.06,"7,241,916","626,318,993",0.06,"7,700,623",0.13,0,"7,700,623",0.13,"2,366,586",0.71,"461,130","1,905,456",0.88,"7,840,634",0.00,27,"7,840,607",0.00,"5,088,236",0.00,0,"5,088,236",0.00,"78,527,510",0.19,1,"78,527,509",0.19,"9,407,782",0.00,0,"9,407,782",0.00,"9,435,739",0.60,0,"9,435,739",0.60,"1,949,722",0.00,0,"1,949,722",0.00,"2,606,829",0.00,0,"2,606,829",0.00,"27,362,982",0.01,0,"27,362,982",0.01,"18,916,855",0.00,0,"18,916,855",0.00,"2,122,302",0.00,"2,122,302",0,0.00,"2,046,687",0.00,0,"2,046,687",0.00,"26,537,479",0.00,0,"26,537,479",0.00,"9,967,447",0.00,0,"9,967,447",0.00,"6,584,354",0.01,0,"6,584,354",0.01,"5,648,205",0.00,0,"5,648,205",0.00,"7,125,687",0.00,"686,278","6,439,409",0.00,"7,929,634",0.00,"6,136","7,923,498",0.00,"2,424,659",0.63,"22,497","2,402,162",0.64,"12,842,425",0.00,19,"12,842,406",0.00,"15,482,147",0.70,"248,210","15,233,937",0.71,"16,951,162",0.00,0,"16,951,162",0.00,"12,229,969",0.00,0,"12,229,969",0.00,"4,581,223",0.00,0,"4,581,223",0.00,"10,312,449",0.00,0,"10,312,449",0.00,"1,839,197",0.00,0,"1,839,197",0.00,"4,530,479",0.00,0,"4,530,479",0.00,"4,225,047",0.00,"22,117","4,202,930",0.00,"2,924,046",0.28,0,"2,924,046",0.28,"26,985,959",0.15,"2,764,777","24,221,182",0.16,"3,658,275",0.00,"4,931","3,653,344",0.00,"66,104,577",0.00,"1,027","66,103,550",0.00,"14,210,159",1.22,"458,855","13,751,304",1.26,"1,873,417",0.00,0,"1,873,417",0.00,"23,163,728",0.48,0,"23,163,728",0.48,"5,902,968",0.00,0,"5,902,968",0.00,"7,145,409",0.00,0,"7,145,409",0.00,"28,231,954",0.01,0,"28,231,954",0.01,"2,414,756",0.00,"51,880","2,362,876",0.00,"8,611,569",0.00,0,"8,611,569",0.00,"1,431,042",0.00,0,"1,431,042",0.00,"9,326,191",1.64,"104,479","9,221,712",1.66,"53,079,745",0.03,"287,250","52,792,495",0.03,"4,816,719",0.00,0,"4,816,719",0.00,"1,608,485",0.00,0,"1,608,485",0.00,"16,427,479",0.92,0,"16,427,479",0.92,"14,874,831",0.26,0,"14,874,831",0.26,"3,086,288",0.00,0,"3,086,288",0.00,"11,084,196",0.05,0,"11,084,196",0.05,"2,015,066",0.00,0,"2,015,066",0.00
                    Capital outlay,"58,371,498",0.19,"923,363","57,448,135",0.20,"677,333",1.36,0,"677,333",1.36,"262,098",3.04,"66,407","195,691",4.07,"528,832",0.00,27,"528,805",0.00,"518,181",0.00,0,"518,181",0.00,"6,786,966",0.00,0,"6,786,966",0.00,"880,207",0.00,0,"880,207",0.00,"629,509",0.43,0,"629,509",0.43,"104,579",0.00,0,"104,579",0.00,"315,283",0.00,0,"315,283",0.00,"1,985,361",0.00,0,"1,985,361",0.00,"1,834,823",0.00,0,"1,834,823",0.00,"242,036",0.00,"242,036",0,0.00,"74,932",0.00,0,"74,932",0.00,"2,015,647",0.00,0,"2,015,647",0.00,"986,760",0.00,0,"986,760",0.00,"889,597",0.00,0,"889,597",0.00,"964,098",0.00,0,"964,098",0.00,"736,079",0.00,0,"736,079",0.00,"577,726",0.00,87,"577,639",0.00,"95,316",0.32,171,"95,145",0.32,"1,055,684",0.00,19,"1,055,665",0.00,"1,038,747",5.12,271,"1,038,476",5.12,"1,062,838",0.00,0,"1,062,838",0.00,"1,709,930",0.00,0,"1,709,930",0.00,"335,067",0.00,0,"335,067",0.00,"890,008",0.00,0,"890,008",0.00,"179,414",0.00,0,"179,414",0.00,"641,980",0.00,0,"641,980",0.00,"224,528",0.00,34,"224,494",0.00,"137,180",0.00,0,"137,180",0.00,"1,915,927",0.31,"561,267","1,354,660",0.44,"551,143",0.00,0,"551,143",0.00,"4,657,222",0.00,"1,027","4,656,195",0.00,"923,006",1.28,"43,689","879,317",1.34,"412,048",0.00,0,"412,048",0.00,"1,856,241",0.00,0,"1,856,241",0.00,"641,999",0.00,0,"641,999",0.00,"686,104",0.00,0,"686,104",0.00,"1,807,319",0.00,0,"1,807,319",0.00,"74,466",0.00,"4,672","69,794",0.00,"1,065,529",0.00,0,"1,065,529",0.00,"192,304",0.00,0,"192,304",0.00,"560,147",3.02,"3,656","556,491",3.04,"8,333,979",0.01,0,"8,333,979",0.01,"709,114",0.00,0,"709,114",0.00,"42,911",0.00,0,"42,911",0.00,"1,627,756",5.90,0,"1,627,756",5.90,"2,204,456",0.00,0,"2,204,456",0.00,"181,392",0.00,0,"181,392",0.00,"1,093,394",0.51,0,"1,093,394",0.51,"454,302",0.00,0,"454,302",0.00
