Description,United States Total,,,,,Alabama,,,,,Alaska,,,,,Arizona,,,,,Arkansas,,,,,California,,,,,Colorado,,,,,Connecticut,,,,,Delaware,,,,,District of Columbia,,,,,Florida,,,,,Georgia,,,,,Hawaii,,,,,Idaho,,,,,Illinois,,,,,Indiana,,,,,Iowa,,,,,Kansas,,,,,Kentucky,,,,,Louisiana,,,,,Maine,,,,,Maryland,,,,,Massachusetts,,,,,Michigan,,,,,Minnesota,,,,,Mississippi,,,,,Missouri,,,,,Montana,,,,,Nebraska,,,,,Nevada,,,,,New Hampshire,,,,,New Jersey,,,,,New Mexico,,,,,New York,,,,,North Carolina,,,,,North Dakota,,,,,Ohio,,,,,Oklahoma,,,,,Oregon,,,,,Pennsylvania,,,,,Rhode Island,,,,,South Carolina,,,,,South Dakota,,,,,Tennessee,,,,,Texas,,,,,Utah,,,,,Vermont,,,,,Virginia,,,,,Washington,,,,,West Virginia,,,,,Wisconsin,,,,,Wyoming,,,,
,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local
                    Capital outlay,"33,795,464",0.03,"29,413,332","4,382,132",0.26,"790,996",0.00,"790,996",0,0.00,"142,968",0.00,"142,595",373,0.00,"686,968",0.00,"613,022","73,946",0.00,"329,953",0.00,"329,953",0,0.00,"4,177,147",0.00,"2,825,471","1,351,676",0.00,"664,788",0.00,"641,912","22,876",0.00,"372,491",0.00,"372,491",0,0.00,"220,673",0.00,"220,673",0,0.00,0,0.00,0,0,0.00,"814,789",0.00,"619,786","195,003",0.00,"869,270",0.00,"869,270",0,0.00,"176,523",0.00,"176,523",0,0.00,"112,272",0.00,"107,893","4,379",0.00,"479,128",0.00,"310,308","168,820",0.00,"837,890",0.00,"837,890",0,0.00,"391,385",0.00,"354,109","37,276",0.00,"327,988",0.00,"307,146","20,842",0.00,"622,901",0.00,"622,901",0,0.00,"256,715",0.00,"256,715",0,0.00,"53,920",0.00,"53,920",0,0.00,"621,646",0.00,"492,265","129,381",0.00,"728,543",0.00,"728,392",151,0.00,"1,756,673",0.00,"1,580,406","176,267",0.00,"333,020",0.00,"333,020",0,0.00,"326,244",0.00,"216,586","109,658",0.00,"281,778",0.00,"250,340","31,438",0.00,"77,309",0.00,"74,133","3,176",0.00,"192,443",0.00,"123,759","68,684",0.00,"138,266",0.00,"138,266",0,0.00,"41,692",0.00,"41,692",0,0.00,"851,066",0.00,"754,050","97,016",0.00,"281,931",0.00,"237,452","44,479",0.00,"1,549,541",0.29,"1,394,231","155,310",2.89,"1,004,274",1.03,"738,797","265,477",3.88,"70,424",0.00,"70,424",0,0.00,"1,726,632",0.00,"1,599,204","127,428",0.00,"358,338",0.00,"358,338",0,0.00,"723,758",0.00,"587,821","135,937",0.00,"1,557,343",0.00,"1,477,612","79,731",0.00,"9,557",0.00,"9,557",0,0.00,"393,749",0.00,"393,749",0,0.00,"129,583",0.00,"123,813","5,770",0.00,"373,003",0.00,"373,003",0,0.00,"4,497,696",0.00,"3,669,580","828,116",0.00,"543,441",0.00,"543,441",0,0.00,"71,347",0.00,"71,347",0,0.00,"1,013,560",0.00,"1,013,560",0,0.00,"1,037,708",0.00,"1,037,708",0,0.00,"85,254",0.00,"84,636",618,0.00,"547,235",0.00,"349,197","198,038",0.00,"143,644",0.00,"93,379","50,265",0.00
                 Elementary & secondary,"687,004,702",0.05,"7,255,061","679,749,641",0.05,"7,986,758",0.03,0,"7,986,758",0.03,"2,265,784",0.21,"477,825","1,787,959",0.26,"8,527,454",0.00,94,"8,527,360",0.00,"5,275,769",0.00,0,"5,275,769",0.00,"89,902,933",0.09,0,"89,902,933",0.09,"11,005,557",0.01,0,"11,005,557",0.01,"9,672,992",0.28,278,"9,672,714",0.28,"2,079,748",0.00,0,"2,079,748",0.00,"2,905,935",0.00,0,"2,905,935",0.00,"29,236,956",0.06,0,"29,236,956",0.06,"20,737,977",0.00,0,"20,737,977",0.00,"2,264,187",0.00,"2,264,187",0,0.00,"2,351,484",0.00,0,"2,351,484",0.00,"27,303,360",0.02,0,"27,303,360",0.02,"10,592,796",0.00,0,"10,592,796",0.00,"6,843,349",0.00,0,"6,843,349",0.00,"6,275,997",0.00,0,"6,275,997",0.00,"7,447,088",0.00,"700,671","6,746,417",0.00,"7,980,603",0.00,0,"7,980,603",0.00,"2,677,141",0.63,"14,794","2,662,347",0.64,"14,074,502",0.00,30,"14,074,472",0.00,"16,555,777",0.62,"254,125","16,301,652",0.63,"18,216,290",0.00,0,"18,216,290",0.00,"13,415,556",0.01,0,"13,415,556",0.01,"4,593,726",0.00,0,"4,593,726",0.00,"10,662,651",0.00,0,"10,662,651",0.00,"2,008,157",0.00,0,"2,008,157",0.00,"4,683,295",0.00,0,"4,683,295",0.00,"4,813,981",0.00,"17,106","4,796,875",0.00,"3,080,457",0.00,0,"3,080,457",0.00,"27,669,219",0.12,"2,722,300","24,946,919",0.13,"3,564,569",0.00,0,"3,564,569",0.00,"71,900,108",0.00,"1,203","71,898,905",0.00,"15,467,916",1.08,"526,786","14,941,130",1.12,"1,803,162",0.00,0,"1,803,162",0.00,"24,894,572",0.45,0,"24,894,572",0.45,"5,977,240",0.04,0,"5,977,240",0.04,"8,235,623",0.00,0,"8,235,623",0.00,"30,711,330",0.03,0,"30,711,330",0.03,"2,560,833",0.00,"51,485","2,509,348",0.00,"9,453,179",0.00,0,"9,453,179",0.00,"1,609,953",0.00,0,"1,609,953",0.00,"10,169,580",1.37,"138,086","10,031,494",1.38,"58,141,940",0.02,"86,091","58,055,849",0.02,"5,421,281",0.00,0,"5,421,281",0.00,"1,855,867",2.53,0,"1,855,867",2.53,"17,581,685",0.88,0,"17,581,685",0.88,"17,631,839",0.39,0,"17,631,839",0.39,"3,003,019",0.00,0,"3,003,019",0.00,"12,188,085",0.01,0,"12,188,085",0.01,"1,725,442",0.00,0,"1,725,442",0.00
                    Capital outlay,"69,610,908",0.14,"847,164","68,763,744",0.14,"650,947",0.00,0,"650,947",0.00,"128,691",0.51,"62,948","65,743",1.00,"748,089",0.00,94,"747,995",0.00,"575,721",0.00,0,"575,721",0.00,"9,049,672",0.00,0,"9,049,672",0.00,"1,831,764",0.00,0,"1,831,764",0.00,"504,596",0.53,278,"504,318",0.53,"125,172",0.00,0,"125,172",0.00,"375,581",0.00,0,"375,581",0.00,"2,330,227",0.00,0,"2,330,227",0.00,"1,986,647",0.00,0,"1,986,647",0.00,"318,018",0.00,"318,018",0,0.00,"150,634",0.00,0,"150,634",0.00,"2,211,232",0.00,0,"2,211,232",0.00,"1,296,122",0.00,0,"1,296,122",0.00,"803,516",0.00,0,"803,516",0.00,"863,466",0.00,0,"863,466",0.00,"759,773",0.00,0,"759,773",0.00,"572,359",0.00,0,"572,359",0.00,"187,795",0.22,379,"187,416",0.22,"1,594,498",0.00,30,"1,594,468",0.00,"996,785",4.64,"1,995","994,790",4.65,"1,560,267",0.00,0,"1,560,267",0.00,"2,198,955",0.00,0,"2,198,955",0.00,"318,987",0.00,0,"318,987",0.00,"829,421",0.00,0,"829,421",0.00,"285,146",0.00,0,"285,146",0.00,"536,766",0.00,0,"536,766",0.00,"616,129",0.00,5,"616,124",0.00,"165,101",0.00,0,"165,101",0.00,"1,649,650",0.23,"392,743","1,256,907",0.30,"514,830",0.00,0,"514,830",0.00,"5,706,077",0.00,"1,203","5,704,874",0.00,"1,287,296",4.73,"61,829","1,225,467",4.97,"251,741",0.00,0,"251,741",0.00,"1,991,254",0.00,0,"1,991,254",0.00,"709,753",0.00,0,"709,753",0.00,"1,060,712",0.00,0,"1,060,712",0.00,"2,032,193",0.00,0,"2,032,193",0.00,"74,475",0.00,"2,820","71,655",0.00,"1,320,716",0.00,0,"1,320,716",0.00,"213,910",0.00,0,"213,910",0.00,"833,529",1.40,"4,822","828,707",1.41,"10,155,954",0.00,0,"10,155,954",0.00,"830,784",0.00,0,"830,784",0.00,"65,936",0.00,0,"65,936",0.00,"1,401,238",4.27,0,"1,401,238",4.27,"3,020,301",0.00,0,"3,020,301",0.00,"201,983",0.00,0,"201,983",0.00,"1,515,500",0.02,0,"1,515,500",0.02,"201,000",0.00,0,"201,000",0.00
                 Other education,"57,525,813",0.00,"57,525,813",0,0.00,"1,145,753",0.00,"1,145,753",0,0.00,"112,546",0.00,"112,546",0,0.00,"2,458,521",0.00,"2,458,521",0,0.00,"562,909",0.00,"562,909",0,0.00,"6,850,601",0.00,"6,850,601",0,0.00,"1,080,930",0.00,"1,080,930",0,0.00,"653,829",0.00,"653,829",0,0.00,"493,082",0.00,"493,082",0,0.00,0,0.00,0,0,0.00,"4,059,732",0.00,"4,059,732",0,0.00,"2,422,765",0.00,"2,422,765",0,0.00,"130,450",0.00,"130,450",0,0.00,"254,801",0.00,"254,801",0,0.00,"1,957,970",0.00,"1,957,970",0,0.00,"1,252,865",0.00,"1,252,865",0,0.00,"521,763",0.00,"521,763",0,0.00,"304,793",0.00,"304,793",0,0.00,"1,110,068",0.00,"1,110,068",0,0.00,"883,170",0.00,"883,170",0,0.00,"206,085",0.00,"206,085",0,0.00,"853,084",0.00,"853,084",0,0.00,"1,404,898",0.00,"1,404,898",0,0.00,"1,667,021",0.00,"1,667,021",0,0.00,"1,059,213",0.00,"1,059,213",0,0.00,"611,134",0.00,"611,134",0,0.00,"911,822",0.00,"911,822",0,0.00,"102,712",0.00,"102,712",0,0.00,"268,384",0.00,"268,384",0,0.00,"633,198",0.00,"633,198",0,0.00,"260,353",0.00,"260,353",0,0.00,"2,187,338",0.00,"2,187,338",0,0.00,"388,605",0.00,"388,605",0,0.00,"2,124,887",0.00,"2,124,887",0,0.00,"1,973,366",0.00,"1,973,366",0,0.00,"125,845",0.00,"125,845",0,0.00,"1,553,760",0.00,"1,553,760",0,0.00,"629,014",0.00,"629,014",0,0.00,"1,331,213",0.00,"1,331,213",0,0.00,"2,552,985",0.00,"2,552,985",0,0.00,"271,978",0.00,"271,978",0,0.00,"1,557,017",0.00,"1,557,017",0,0.00,"160,439",0.00,"160,439",0,0.00,"1,076,258",0.00,"1,076,258",0,0.00,"2,569,490",0.00,"2,569,490",0,0.00,"250,735",0.00,"250,735",0,0.00,"241,192",0.00,"241,192",0,0.00,"1,192,548",0.00,"1,192,548",0,0.00,"1,453,011",0.00,"1,453,011",0,0.00,"507,519",0.00,"507,519",0,0.00,"940,220",0.00,"940,220",0,0.00,"203,941",0.00,"203,941",0,0.00
               Libraries,"12,976,250",1.93,"421,448","12,554,802",2.00,"94,096",3.67,"4,233","89,863",3.84,"43,845",0.98,"11,741","32,104",1.34,"198,719",1.27,"4,031","194,688",1.29,"105,698",5.96,"2,689","103,009",6.12,"1,767,857",5.44,"23,425","1,744,432",5.51,"322,801",11.53,"6,370","316,431",11.76,"176,167",0.60,"10,277","165,890",0.64,"46,148",0.00,"8,107","38,041",0.00,"128,721",0.00,0,"128,721",0.00,"569,576",1.42,"11,138","558,438",1.45,"170,154",1.95,"9,008","161,146",2.06,"38,121",0.00,"38,121",0,0.00,"67,374",11.52,"5,077","62,297",12.46,"1,146,374",15.97,"5,738","1,140,636",16.05,"412,592",6.60,"8,509","404,083",6.74,"143,221",4.41,"2,930","140,291",4.50,"143,525",4.86,"3,916","139,609",5.00,"170,318",33.47,"6,731","163,587",34.85,"199,274",0.13,"4,566","194,708",0.13,"44,518",2.72,"4,303","40,215",3.01,"180,329",0.00,"22,584","157,745",0.00,"316,669",2.00,"16,601","300,068",2.11,"389,131",10.72,"11,164","377,967",11.04,"236,631",1.57,"1,160","235,471",1.58,"28,445",2.20,"4,119","24,326",2.58,"271,206",18.94,"7,355","263,851",19.47,"28,203",1.59,"4,107","24,096",1.86,"83,367",7.41,"3,461","79,906",7.73,"146,905",0.84,"9,676","137,229",0.90,"60,671",2.43,"2,064","58,607",2.51,"337,734",4.72,"4,299","333,435",4.78,"42,750",1.02,0,"42,750",1.02,"1,076,578",6.02,"4,050","1,072,528",6.05,"255,295",2.74,"7,951","247,344",2.83,"20,760",0.28,"2,539","18,221",0.32,"458,510",14.33,"13,793","444,717",14.77,"116,633",5.65,"4,562","112,071",5.88,"254,517",4.10,"5,464","249,053",4.19,"196,339",3.35,"13,638","182,701",3.59,"41,642",0.00,"2,554","39,088",0.00,"175,956",0.01,"10,127","165,829",0.01,"30,492",1.00,"2,683","27,809",1.09,"149,540",3.91,"10,536","139,004",4.21,"704,346",3.04,"28,675","675,671",3.17,"120,816",1.11,"7,162","113,654",1.18,"24,966",2.19,"3,867","21,099",2.59,"367,440",1.15,"20,433","347,007",1.22,"472,335",3.52,"7,755","464,580",3.58,"52,838",5.42,"13,316","39,522",7.25,"314,704",2.94,0,"314,704",2.94,"31,406",0.67,"4,843","26,563",0.79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Social services and income maintenance:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
               Public welfare,"707,171,411",0.03,"648,368,868","58,802,543",0.40,"6,729,625",0.12,"6,681,780","47,845",16.18,"2,682,115",0.01,"2,673,911","8,204",2.01,"15,117,069",0.02,"15,009,730","107,339",2.20,"6,823,203",0.01,"6,805,973","17,230",2.19,"122,547,504",0.00,"102,893,286","19,654,218",0.02,"9,867,909",0.04,"8,953,881","914,028",0.48,"3,889,822",0.01,"3,803,791","86,031",0.41,"2,701,767",0.00,"2,700,790",977,0.00,"3,759,609",0.00,0,"3,759,609",0.00,"28,957,960",0.00,"27,812,728","1,145,232",0.06,"12,698,566",0.03,"12,579,320","119,246",3.31,"2,983,737",0.00,"2,906,234","77,503",0.00,"2,754,168",0.00,"2,725,896","28,272",0.00,"23,255,641",0.07,"22,675,379","580,262",2.90,"13,964,686",0.07,"13,933,382","31,304",32.85,"6,224,015",0.04,"6,128,494","95,521",2.66,"4,446,722",0.08,"4,408,119","38,603",9.73,"11,823,622",0.03,"11,775,172","48,450",7.55,"12,241,619",0.00,"12,158,245","83,374",0.00,"3,365,954",0.03,"3,322,457","43,497",1.95,"13,182,500",0.00,"13,044,361","138,139",0.00,"23,807,565",0.01,"23,716,955","90,610",2.06,"17,449,959",0.80,"16,115,949","1,334,010",10.45,"17,055,555",0.35,"15,394,888","1,660,667",3.62,"6,264,832",0.00,"6,235,033","29,799",0.30,"9,863,566",0.48,"9,682,867","180,699",25.95,"2,268,621",0.00,"2,220,855","47,766",0.00,"2,896,997",0.39,"2,789,692","107,305",10.54,"4,272,000",0.00,"3,840,826","431,174",0.00,"2,405,953",0.02,"2,162,169","243,784",0.23,"18,682,229",0.01,"17,749,792","932,437",0.26,"6,347,017",0.00,"6,238,404","108,613",0.00,"76,235,054",0.08,"63,492,595","12,742,459",0.49,"15,309,212",0.16,"13,774,218","1,534,994",1.61,"1,546,899",0.00,"1,469,698","77,201",0.00,"29,131,654",0.28,"26,499,653","2,632,001",3.07,"6,790,263",0.02,"6,767,491","22,772",5.85,"11,244,174",0.00,"11,012,216","231,958",0.17,"31,639,811",0.00,"27,400,904","4,238,907",0.00,"3,198,520",0.00,"3,189,865","8,655",0.00,"8,043,304",0.02,"8,008,694","34,610",5.36,"1,186,081",0.02,"1,169,983","16,098",1.36,"11,956,002",0.10,"11,782,093","173,909",6.90,"39,846,325",0.22,"38,987,516","858,809",10.12,"4,053,934",0.01,"3,879,610","174,324",0.32,"1,805,795",0.01,"1,804,045","1,750",10.08,"12,652,716",0.33,"10,987,008","1,665,708",2.54,"12,982,699",0.05,"12,770,819","211,880",2.85,"4,584,732",0.00,"4,576,117","8,615",0.97,"12,760,810",0.76,"10,802,406","1,958,404",4.97,"871,322",0.06,"853,578","17,744",3.14
                    Cash assistance payments,"23,282,842",0.10,"11,816,752","11,466,090",0.20,"120,774",0.00,"120,774",0,0.00,"120,962",0.00,"120,962",0,0.00,"224,078",0.00,"223,534",544,0.00,"6,250",0.00,"6,250",0,0.00,"6,788,576",0.00,0,"6,788,576",0.00,"76,581",0.11,"16,942","59,639",0.14,"173,544",0.05,"173,207",337,25.52,"35,717",0.00,"35,717",0,0.00,"879,178",0.00,0,"879,178",0.00,"171,936",0.00,"158,832","13,104",0.00,"110,400",0.00,"110,400",0,0.00,"25,665",0.00,"3,568","22,097",0.00,"61,344",0.00,"61,135",209,0.00,"113,517",0.00,"113,517",0,0.00,"325,448",0.00,"325,448",0,0.00,"240,640",0.01,"240,510",130,13.86,"56,543",0.00,"56,479",64,0.00,"176,441",0.00,"176,441",0,0.00,"32,895",0.01,"32,608",287,0.71,"49,029",0.30,"42,507","6,522",2.29,"1,198,113",0.00,"1,198,113",0,0.00,"529,252",0.00,"529,252",0,0.00,"181,503",0.00,"180,409","1,094",0.00,"765,340",1.18,"485,726","279,614",3.24,"56,959",0.00,"56,625",334,0.00,"67,166",0.00,"67,166",0,0.00,0,0.00,0,0,0.00,"34,016",0.00,"34,016",0,0.00,"46,262",0.00,"45,757",505,0.00,"48,916",0.13,"47,077","1,839",3.38,"566,328",0.24,"326,935","239,393",0.56,"54,704",0.00,"54,704",0,0.00,"2,656,485",0.60,"5,277","2,651,208",0.60,"443,261",2.37,"12,650","430,611",2.44,"71,831",0.00,"71,165",666,0.00,"457,336",0.44,"454,239","3,097",64.29,"159,498",0.00,"159,498",0,0.00,"255,122",0.00,"255,122",0,0.00,"1,866,146",0.00,"1,866,146",0,0.00,"23,510",0.00,"23,510",0,0.00,"139,130",0.00,"139,130",0,0.00,"84,191",0.00,"84,177",14,0.00,"621,840",0.03,"621,275",565,30.00,"1,773,937",0.01,"1,772,298","1,639",7.73,"560,391",0.00,"560,391",0,0.00,"23,128",0.02,"23,120",8,44.07,"326,489",2.71,"249,928","76,561",11.55,"162,033",0.00,"162,033",0,0.00,"50,185",0.00,"50,185",0,0.00,"270,222",0.06,"261,967","8,255",2.09,30,0.00,30,0,0.00
                    Vendor payments,"588,893,367",0.00,"583,922,728","4,970,639",0.30,"5,901,156",0.00,"5,901,156",0,0.00,"2,140,689",0.00,"2,140,689",0,0.00,"11,796,698",0.00,"11,785,353","11,345",0.00,"6,252,544",0.00,"6,252,544",0,0.00,"98,288,841",0.00,"98,123,442","165,399",0.00,"8,178,297",0.00,"8,148,788","29,509",0.83,"2,655,579",0.00,"2,655,472",107,22.40,"2,359,603",0.00,"2,359,603",0,0.00,"2,021,482",0.00,0,"2,021,482",0.00,"25,763,847",0.00,"25,704,376","59,471",0.00,"11,295,926",0.00,"11,295,926",0,0.00,"2,462,517",0.00,"2,453,634","8,883",0.00,"2,321,437",0.00,"2,306,377","15,060",0.00,"19,732,932",0.00,"19,732,926",6,0.00,"12,495,305",0.02,"12,492,696","2,609",94.96,"5,448,403",0.00,"5,436,702","11,701",0.57,"3,736,191",0.00,"3,735,570",621,1.19,"10,818,464",0.00,"10,818,464",0,0.00,"11,379,837",0.00,"11,379,415",422,0.00,"2,411,252",0.00,"2,411,004",248,44.04,"10,805,837",0.00,"10,805,837",0,0.00,"21,517,606",0.00,"21,517,606",0,0.00,"13,572,776",0.00,"13,046,120","526,656",0.00,"13,784,496",0.03,"13,694,423","90,073",4.59,"5,835,268",0.00,"5,835,264",4,0.00,"9,232,131",0.00,"9,230,883","1,248",34.58,"2,107,305",0.00,"2,107,167",138,0.00,"2,046,118",0.01,"2,045,569",549,28.44,"3,525,023",0.00,"3,447,990","77,033",0.00,"1,824,653",0.01,"1,821,841","2,812",5.78,"15,976,104",0.01,"15,909,420","66,684",1.99,"5,866,186",0.00,"5,811,417","54,769",0.00,"63,114,881",0.00,"62,760,887","353,994",0.47,"13,348,062",0.00,"13,329,805","18,257",0.00,"1,239,549",0.00,"1,239,547",2,0.00,"25,343,542",0.01,"25,239,895","103,647",3.29,"5,656,571",0.00,"5,656,140",431,0.00,"6,830,562",0.01,"6,699,496","131,066",0.27,"25,229,146",0.00,"24,268,650","960,496",0.00,"2,887,417",0.00,"2,887,417",0,0.00,"7,085,905",0.00,"7,083,446","2,459",3.47,"832,814",0.00,"827,028","5,786",0.00,"10,134,960",0.00,"10,116,194","18,766",1.18,"33,616,171",0.04,"33,466,976","149,195",8.59,"3,060,240",0.00,"3,060,240",0,0.00,"1,115,657",0.00,"1,115,648",9,0.00,"10,161,651",0.05,"10,110,564","51,087",9.63,"11,333,394",0.00,"11,304,779","28,615",0.00,"3,886,579",0.00,"3,886,579",0,0.00,"9,798,085",0.00,"9,798,085",0,0.00,"663,678",0.00,"663,678",0,0.00
                    Other public welfare,"94,995,203",0.25,"52,629,388","42,365,815",0.55,"707,695",1.09,"659,850","47,845",16.18,"420,464",0.04,"412,260","8,204",2.01,"3,096,293",0.08,"3,000,843","95,450",2.48,"564,409",0.07,"547,179","17,230",2.19,"17,470,087",0.02,"4,769,844","12,700,243",0.03,"1,613,032",0.27,"788,151","824,881",0.54,"1,060,699",0.03,"975,112","85,587",0.40,"306,447",0.00,"305,470",977,0.00,"858,949",0.00,0,"858,949",0.00,"3,022,177",0.02,"1,949,520","1,072,657",0.07,"1,292,240",0.31,"1,172,994","119,246",3.31,"495,555",0.00,"449,032","46,523",0.00,"371,387",0.00,"358,384","13,003",0.00,"3,409,192",0.49,"2,828,936","580,256",2.90,"1,143,933",0.87,"1,115,238","28,695",34.78,"534,973",0.48,"451,282","83,691",3.04,"653,988",0.57,"616,070","37,918",9.90,"828,717",0.44,"780,267","48,450",7.55,"828,887",0.00,"746,222","82,665",0.00,"905,673",0.09,"868,946","36,727",2.26,"1,178,550",0.00,"1,040,411","138,139",0.00,"1,760,707",0.11,"1,670,097","90,610",2.06,"3,695,680",3.77,"2,889,420","806,260",17.30,"2,505,720",2.36,"1,214,739","1,290,981",4.59,"372,605",0.02,"343,144","29,461",0.30,"564,269",8.31,"384,818","179,451",26.13,"161,316",0.00,"113,688","47,628",0.00,"816,863",1.39,"710,107","106,756",10.60,"700,715",0.00,"347,079","353,636",0.00,"532,384",0.10,"293,251","239,133",0.22,"2,139,796",0.07,"1,513,437","626,359",0.24,"426,127",0.00,"372,283","53,844",0.00,"10,463,688",0.58,"726,431","9,737,257",0.62,"1,517,889",1.47,"431,763","1,086,126",2.06,"235,519",0.00,"158,986","76,533",0.00,"3,330,776",2.42,"805,519","2,525,257",3.19,"974,194",0.14,"951,853","22,341",5.96,"4,158,490",0.00,"4,057,598","100,892",0.16,"4,544,519",0.00,"1,266,108","3,278,411",0.00,"287,593",0.00,"278,938","8,655",0.00,"818,268",0.23,"786,118","32,150",5.76,"269,076",0.08,"258,778","10,298",2.13,"1,199,202",1.00,"1,044,624","154,578",7.76,"4,456,216",1.93,"3,748,242","707,974",12.14,"433,303",0.13,"258,979","174,324",0.32,"667,010",0.03,"665,277","1,733",10.18,"2,164,576",1.90,"626,516","1,538,060",2.67,"1,487,272",0.41,"1,304,007","183,265",3.29,"647,968",0.01,"639,353","8,615",0.97,"2,692,503",3.62,"742,354","1,950,149",4.99,"207,614",0.27,"189,870","17,744",3.14
