Description,United States Total,,,,,Alabama,,,,,Alaska,,,,,Arizona,,,,,Arkansas,,,,,California,,,,,Colorado,,,,,Connecticut,,,,,Delaware,,,,,District of Columbia,,,,,Florida,,,,,Georgia,,,,,Hawaii,,,,,Idaho,,,,,Illinois,,,,,Indiana,,,,,Iowa,,,,,Kansas,,,,,Kentucky,,,,,Louisiana,,,,,Maine,,,,,Maryland,,,,,Massachusetts,,,,,Michigan,,,,,Minnesota,,,,,Mississippi,,,,,Missouri,,,,,Montana,,,,,Nebraska,,,,,Nevada,,,,,New Hampshire,,,,,New Jersey,,,,,New Mexico,,,,,New York,,,,,North Carolina,,,,,North Dakota,,,,,Ohio,,,,,Oklahoma,,,,,Oregon,,,,,Pennsylvania,,,,,Rhode Island,,,,,South Carolina,,,,,South Dakota,,,,,Tennessee,,,,,Texas,,,,,Utah,,,,,Vermont,,,,,Virginia,,,,,Washington,,,,,West Virginia,,,,,Wisconsin,,,,,Wyoming,,,,
,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local
               Sewerage,"66,548,848",1.03,"1,104,914","65,443,934",1.04,"661,048",1.67,0,"661,048",1.67,"122,985",1.52,0,"122,985",1.52,"1,011,907",0.44,0,"1,011,907",0.44,"344,162",1.59,0,"344,162",1.59,"10,287,751",5.11,0,"10,287,751",5.11,"1,264,893",4.39,0,"1,264,893",4.39,"437,142",1.45,0,"437,142",1.45,"194,004",2.60,"2,506","191,498",2.63,"388,184",0.00,0,"388,184",0.00,"4,039,250",1.17,0,"4,039,250",1.17,"2,464,586",1.71,0,"2,464,586",1.71,"537,272",0.00,0,"537,272",0.00,"293,191",1.32,0,"293,191",1.32,"1,506,019",3.23,0,"1,506,019",3.23,"1,902,752",1.47,0,"1,902,752",1.47,"686,281",1.16,0,"686,281",1.16,"553,217",0.96,0,"553,217",0.96,"762,040",0.36,0,"762,040",0.36,"571,522",1.67,0,"571,522",1.67,"220,112",5.66,0,"220,112",5.66,"1,469,803",0.46,"185,510","1,284,293",0.53,"1,748,554",1.24,"508,111","1,240,443",1.75,"2,334,580",1.34,0,"2,334,580",1.34,"1,257,302",1.63,"288,390","968,912",2.12,"303,241",1.96,0,"303,241",1.96,"1,294,602",0.96,0,"1,294,602",0.96,"149,217",1.45,0,"149,217",1.45,"370,489",1.74,0,"370,489",1.74,"563,307",2.09,0,"563,307",2.09,"172,652",4.59,"2,255","170,397",4.65,"1,658,848",4.28,"4,499","1,654,349",4.29,"229,506",4.28,0,"229,506",4.28,"2,995,777",1.27,0,"2,995,777",1.27,"1,553,078",0.97,0,"1,553,078",0.97,"78,768",1.09,0,"78,768",1.09,"2,562,397",1.34,0,"2,562,397",1.34,"513,281",1.95,0,"513,281",1.95,"1,292,844",1.35,0,"1,292,844",1.35,"3,226,336",10.34,7,"3,226,329",10.34,"245,390",0.01,"103,783","141,607",0.02,"816,581",3.60,0,"816,581",3.60,"116,089",1.19,0,"116,089",1.19,"1,143,508",1.42,0,"1,143,508",1.42,"4,963,698",4.32,286,"4,963,412",4.32,"617,382",4.36,0,"617,382",4.36,"83,415",2.11,0,"83,415",2.11,"1,871,503",1.21,0,"1,871,503",1.21,"3,091,067",2.65,0,"3,091,067",2.65,"290,942",1.91,"9,410","281,532",1.97,"1,214,720",4.15,157,"1,214,563",4.15,"71,648",3.17,0,"71,648",3.17
               Solid waste management,"20,444,765",1.01,"232,053","20,212,712",1.02,"264,046",3.01,0,"264,046",3.01,"95,637",0.84,0,"95,637",0.84,"511,112",0.52,"3,454","507,658",0.53,"182,851",3.08,86,"182,765",3.08,"3,766,390",4.65,0,"3,766,390",4.65,"132,051",2.29,"3,682","128,369",2.36,"140,231",0.72,"74,280","65,951",1.53,"86,171",3.64,"70,964","15,207",20.62,"7,589",0.00,0,"7,589",0.00,"2,581,284",1.49,36,"2,581,248",1.49,"762,557",2.72,0,"762,557",2.72,"184,890",0.00,0,"184,890",0.00,"199,974",1.14,0,"199,974",1.14,"377,122",5.60,0,"377,122",5.60,"177,805",7.92,0,"177,805",7.92,"343,589",1.33,"5,632","337,957",1.35,"189,286",6.12,0,"189,286",6.12,"135,483",3.34,"1,149","134,334",3.37,"225,441",0.81,0,"225,441",0.81,"48,226",4.21,0,"48,226",4.21,"479,294",0.41,107,"479,187",0.41,"116,647",8.07,0,"116,647",8.07,"305,857",6.08,0,"305,857",6.08,"423,744",3.51,0,"423,744",3.51,"184,285",4.51,0,"184,285",4.51,"128,233",2.19,1,"128,232",2.19,"74,431",2.57,0,"74,431",2.57,"65,993",4.02,54,"65,939",4.02,"25,378",5.48,0,"25,378",5.48,"38,817",6.98,0,"38,817",6.98,"446,349",3.29,"2,340","444,009",3.31,"214,270",0.32,958,"213,312",0.33,"656,960",3.95,226,"656,734",3.95,"678,808",2.60,450,"678,358",2.60,"82,820",1.05,0,"82,820",1.05,"342,728",2.92,0,"342,728",2.92,"354,364",4.78,"2,861","351,503",4.82,"180,543",5.99,169,"180,374",5.99,"624,281",5.38,97,"624,184",5.38,"22,948",0.00,"6,522","16,426",0.00,"234,530",2.67,0,"234,530",2.67,"60,324",6.72,0,"60,324",6.72,"295,188",8.11,"1,461","293,727",8.15,"1,760,176",3.02,"51,303","1,708,873",3.11,"245,702",1.53,"4,773","240,929",1.56,"26,275",1.24,0,"26,275",1.24,"558,551",0.98,10,"558,541",0.98,"983,874",4.52,0,"983,874",4.52,"47,593",0.60,"1,437","46,156",0.62,"285,665",5.15,0,"285,665",5.15,"88,399",4.42,1,"88,398",4.42
               Other charges,"87,754,121",0.82,"25,194,647","62,559,474",1.15,"549,251",1.02,"114,073","435,178",1.29,"349,537",1.84,"238,712","110,825",5.80,"1,109,601",0.69,"325,110","784,491",0.98,"517,613",0.97,"252,306","265,307",1.89,"25,484,787",2.31,"5,314,832","20,169,955",2.92,"1,342,962",4.56,"191,012","1,151,950",5.32,"597,173",0.81,"386,055","211,118",2.29,"152,909",2.15,"72,513","80,396",4.08,"181,380",0.00,0,"181,380",0.00,"7,089,455",1.03,"2,608,391","4,481,064",1.63,"1,853,461",2.88,"282,141","1,571,320",3.40,"178,028",0.00,"140,762","37,266",0.00,"514,105",0.59,"293,510","220,595",1.38,"2,260,866",5.11,"23,373","2,237,493",5.17,"392,172",3.14,"26,810","365,362",3.37,"439,685",2.06,"117,539","322,146",2.81,"622,804",1.49,"295,732","327,072",2.83,"553,175",1.74,"138,067","415,108",2.32,"744,626",1.73,"131,461","613,165",2.11,"499,739",1.63,"371,026","128,713",6.33,"1,864,483",0.12,"806,639","1,057,844",0.21,"1,258,379",2.10,"660,318","598,061",4.42,"3,302,035",3.37,"143,665","3,158,370",3.53,"1,363,517",2.09,"275,838","1,087,679",2.63,"331,628",3.68,"118,238","213,390",5.72,"854,658",3.53,"180,149","674,509",4.48,"244,043",2.82,"40,842","203,201",3.38,"807,607",4.05,"119,625","687,982",4.76,"781,280",0.34,"296,336","484,944",0.55,"320,637",2.10,"124,847","195,790",3.44,"1,383,161",0.90,"997,871","385,290",3.23,"310,227",0.19,"124,799","185,428",0.31,"4,216,290",2.18,"1,195,639","3,020,651",3.05,"1,345,030",0.61,"633,878","711,152",1.15,"373,526",0.69,"277,091","96,435",2.68,"2,172,069",1.29,"136,580","2,035,489",1.37,"743,412",3.06,"309,931","433,481",5.26,"2,652,767",1.11,"1,998,690","654,077",4.52,"3,171,499",2.69,"817,766","2,353,733",3.63,"558,107",0.73,"361,614","196,493",2.08,"908,342",0.52,"615,006","293,336",1.61,"189,787",4.73,"69,093","120,694",7.44,"1,177,658",1.63,"413,470","764,188",2.51,"3,873,986",1.98,"797,462","3,076,524",2.49,"1,372,308",0.97,"374,261","998,047",1.33,"122,644",0.74,"69,658","52,986",1.72,"1,323,802",1.90,"387,588","936,214",2.69,"2,604,427",11.84,"394,125","2,210,302",13.95,"761,213",0.62,"506,966","254,247",1.87,"1,782,353",4.10,"527,853","1,254,500",5.82,"149,917",3.09,"95,384","54,533",8.51
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
          Miscellaneous general revenue,"270,158,333",0.16,"158,748,678","111,409,655",0.38,"2,773,133",1.65,"1,657,679","1,115,454",4.11,"2,743,101",0.14,"2,332,752","410,349",0.92,"3,935,219",0.13,"2,457,489","1,477,730",0.34,"1,794,153",0.65,"1,165,351","628,802",1.84,"31,025,330",0.86,"8,981,283","22,044,047",1.20,"5,063,487",0.89,"2,281,482","2,782,005",1.62,"1,976,742",0.60,"1,621,678","355,064",3.36,"1,329,363",0.21,"1,156,388","172,975",1.58,"811,236",0.00,0,"811,236",0.00,"22,331,779",0.56,"11,499,428","10,832,351",1.16,"5,277,020",0.80,"2,634,671","2,642,349",1.59,"2,102,539",0.00,"1,904,473","198,066",0.00,"978,908",0.58,"584,460","394,448",1.45,"9,628,423",1.18,"5,311,921","4,316,502",2.63,"4,560,751",0.80,"2,819,556","1,741,195",2.09,"5,921,430",0.24,"5,103,713","817,717",1.73,"2,396,447",0.65,"1,327,858","1,068,589",1.45,"1,914,695",0.39,"1,366,161","548,534",1.37,"3,130,786",0.71,"2,246,269","884,517",2.51,"641,418",1.00,"489,036","152,382",4.22,"3,866,129",0.13,"2,522,441","1,343,688",0.37,"6,805,891",0.35,"5,582,998","1,222,893",1.93,"6,864,979",1.05,"4,112,522","2,752,457",2.61,"4,856,578",0.77,"2,474,131","2,382,447",1.57,"1,275,676",0.30,"787,900","487,776",0.79,"4,629,041",0.80,"2,902,091","1,726,950",2.13,"713,417",0.48,"405,348","308,069",1.10,"1,476,929",0.87,"732,619","744,310",1.73,"1,959,777",0.15,"666,934","1,292,843",0.23,"1,092,123",0.69,"900,493","191,630",3.93,"7,722,018",2.05,"5,677,580","2,044,438",7.75,"3,726,197",0.23,"3,260,380","465,817",1.81,"22,113,608",0.25,"12,888,994","9,224,614",0.59,"6,063,774",0.32,"3,507,506","2,556,268",0.76,"1,412,001",0.47,"941,835","470,166",1.40,"10,890,408",0.87,"6,334,897","4,555,511",2.07,"3,697,128",0.70,"2,732,988","964,140",2.68,"4,733,316",0.72,"3,223,965","1,509,351",2.25,"8,419,941",0.70,"5,210,985","3,208,956",1.83,"984,559",0.12,"853,897","130,662",0.89,"3,533,458",0.68,"2,292,108","1,241,350",1.93,"746,338",0.37,"577,157","169,181",1.65,"4,289,096",0.38,"2,192,514","2,096,582",0.78,"24,916,052",0.54,"15,443,857","9,472,195",1.42,"2,641,832",0.75,"1,488,129","1,153,703",1.73,"465,834",0.66,"372,580","93,254",3.30,"6,796,333",0.23,"5,206,150","1,590,183",1.00,"6,081,524",0.56,"3,367,153","2,714,371",1.26,"1,248,719",0.27,"1,021,266","227,453",1.51,"4,796,318",0.43,"3,405,295","1,391,023",1.48,"1,003,381",0.80,"720,317","283,064",2.83
               Interest earnings,"73,852,950",0.23,"40,594,844","33,258,106",0.51,"742,864",6.08,"366,512","376,352",12.00,"1,368,952",0.03,"1,159,163","209,789",0.21,"1,216,422",0.18,"794,584","421,838",0.51,"408,733",1.28,"199,360","209,373",2.49,"9,245,066",1.32,"1,493,782","7,751,284",1.57,"1,588,835",1.16,"864,773","724,062",2.54,"761,921",0.29,"679,365","82,556",2.71,"191,198",0.06,"147,179","44,019",0.27,"54,439",0.00,0,"54,439",0.00,"4,185,285",0.41,"1,931,034","2,254,251",0.77,"904,870",0.45,"296,570","608,300",0.67,"380,744",0.00,"291,013","89,731",0.00,"251,693",0.49,"147,855","103,838",1.18,"3,006,733",0.52,"1,933,249","1,073,484",1.47,"1,649,814",0.38,"1,181,061","468,753",1.33,"2,419,992",0.12,"2,204,619","215,373",1.38,"459,803",0.76,"226,802","233,001",1.50,"431,889",0.61,"281,599","150,290",1.75,"684,683",0.16,"479,776","204,907",0.52,"191,515",0.66,"148,611","42,904",2.96,"884,065",0.09,"586,645","297,420",0.27,"1,542,663",0.38,"1,326,231","216,432",2.69,"1,816,193",0.50,"1,105,331","710,862",1.27,"1,318,939",0.73,"519,602","799,337",1.20,"262,351",0.56,"111,463","150,888",0.97,"1,363,980",0.41,"866,856","497,124",1.14,"219,358",0.77,"163,316","56,042",3.02,"379,512",0.37,"181,483","198,029",0.70,"778,447",0.08,"242,043","536,404",0.12,"408,671",0.93,"372,515","36,156",10.47,"1,798,905",0.61,"1,501,164","297,741",3.67,"1,099,676",0.35,"951,561","148,115",2.63,"6,403,481",0.14,"4,478,196","1,925,285",0.46,"1,344,513",0.24,"758,106","586,407",0.54,"835,972",0.34,"691,652","144,320",1.96,"2,637,941",1.85,"865,830","1,772,111",2.76,"695,541",0.37,"471,504","224,037",1.13,"1,114,679",1.69,"452,028","662,651",2.84,"2,099,355",1.74,"733,643","1,365,712",2.68,"401,360",0.11,"376,220","25,140",1.68,"728,594",0.83,"453,439","275,155",2.19,"313,919",0.12,"272,532","41,387",0.90,"1,322,441",0.20,"311,043","1,011,398",0.26,"7,642,964",1.00,"4,025,747","3,617,217",2.12,"737,488",1.00,"460,979","276,509",2.66,"121,065",0.82,"102,640","18,425",5.41,"1,478,021",0.43,"996,758","481,263",1.33,"1,985,542",0.73,"1,016,301","969,241",1.50,"276,715",0.05,"235,189","41,526",0.36,"1,195,867",0.57,"702,944","492,923",1.39,"499,282",0.46,"434,976","64,306",3.58
               Special assessments,"11,633,505",1.54,"14,824","11,618,681",1.54,"29,820",2.32,0,"29,820",2.32,"2,913",0.39,0,"2,913",0.39,"89,167",4.10,0,"89,167",4.10,"17,700",42.71,0,"17,700",42.71,"2,962,825",4.29,0,"2,962,825",4.29,"367,333",4.30,0,"367,333",4.30,"11,393",41.93,0,"11,393",41.93,"26,654",1.61,0,"26,654",1.61,"5,216",0.00,0,"5,216",0.00,"3,724,602",2.75,0,"3,724,602",2.75,"103,614",0.57,0,"103,614",0.57,"14,236",0.00,"11,742","2,494",0.00,"78,275",5.78,0,"78,275",5.78,"733,924",0.20,0,"733,924",0.20,"18,075",9.62,0,"18,075",9.62,"32,404",10.13,0,"32,404",10.13,"142,115",5.03,0,"142,115",5.03,"16,686",11.40,0,"16,686",11.40,"20,327",13.68,0,"20,327",13.68,"7,939",19.28,0,"7,939",19.28,"108,453",0.87,0,"108,453",0.87,"11,473",1.90,0,"11,473",1.90,"186,224",16.23,0,"186,224",16.23,"342,021",6.02,0,"342,021",6.02,"8,002",17.28,0,"8,002",17.28,"97,805",0.09,0,"97,805",0.09,"89,316",0.73,0,"89,316",0.73,"66,871",3.96,0,"66,871",3.96,"118,443",2.46,"2,820","115,623",2.52,"2,227",49.74,200,"2,027",54.65,"5,292",54.64,0,"5,292",54.64,"12,584",55.37,0,"12,584",55.37,"150,825",12.29,0,"150,825",12.29,"17,846",17.78,0,"17,846",17.78,"149,050",0.95,0,"149,050",0.95,"290,336",16.85,0,"290,336",16.85,"20,227",21.35,0,"20,227",21.35,"83,702",2.87,0,"83,702",2.87,"104,742",4.38,0,"104,742",4.38,"8,822",1.76,0,"8,822",1.76,"63,040",6.19,0,"63,040",6.19,"19,932",2.34,0,"19,932",2.34,"149,957",4.64,0,"149,957",4.64,"540,388",1.90,0,"540,388",1.90,"48,129",0.12,0,"48,129",0.12,"3,936",27.97,0,"3,936",27.97,"69,867",7.44,0,"69,867",7.44,"357,010",5.51,0,"357,010",5.51,"15,274",18.03,62,"15,212",18.10,"75,040",14.19,0,"75,040",14.19,"11,453",64.02,0,"11,453",64.02
               Sale of property,"5,288,914",0.89,"2,244,975","3,043,939",1.55,"88,897",4.16,0,"88,897",4.16,"415,587",0.00,"408,936","6,651",0.05,"173,891",0.00,"120,270","53,621",0.01,"26,085",0.22,"4,475","21,610",0.26,"387,591",2.96,"8,239","379,352",3.02,"112,980",29.25,"16,098","96,882",34.11,"12,165",0.79,"2,546","9,619",1.00,"3,825",2.18,"2,197","1,628",5.13,"5,538",0.00,0,"5,538",0.00,"252,055",1.57,"81,890","170,165",2.33,"114,994",2.73,"39,683","75,311",4.17,607,0.00,34,573,0.00,"42,376",0.76,"27,681","14,695",2.19,"5,378",16.20,823,"4,555",19.12,"60,660",1.00,"3,860","56,800",1.06,"1,211,779",0.36,"1,165,719","46,060",9.48,"18,569",8.58,"7,629","10,940",14.56,"44,561",7.82,0,"44,561",7.82,"15,260",0.39,"1,027","14,233",0.41,"12,136",0.79,645,"11,491",0.83,"11,379",0.41,"7,587","3,792",1.23,"36,773",2.39,"2,340","34,433",2.55,"111,273",3.62,"2,604","108,669",3.71,"55,356",3.35,"16,385","38,971",4.76,"26,797",1.77,"1,709","25,088",1.89,"77,629",2.92,"33,381","44,248",5.13,"17,726",5.25,"2,656","15,070",6.17,"9,259",10.27,"2,896","6,363",14.94,"22,228",0.24,"7,031","15,197",0.35,"9,392",14.35,884,"8,508",15.84,"148,937",4.90,10,"148,927",4.90,"4,946",29.44,0,"4,946",29.44,"266,623",1.24,"11,254","255,369",1.29,"140,930",2.63,"18,699","122,231",3.03,"17,112",3.69,"3,608","13,504",4.68,"103,596",7.17,"2,733","100,863",7.37,"31,329",1.98,"11,475","19,854",3.13,"74,968",2.88,0,"74,968",2.88,"180,024",11.46,"8,863","171,161",12.05,"1,790",9.09,156,"1,634",9.95,"49,195",2.09,"12,610","36,585",2.81,"9,381",2.60,"3,534","5,847",4.17,"32,993",23.41,"4,370","28,623",26.98,"412,197",2.62,"54,089","358,108",3.02,"113,825",2.56,"69,524","44,301",6.57,"1,744",49.90,673,"1,071",81.24,"91,598",0.82,"53,324","38,274",1.97,"150,505",6.49,"18,482","132,023",7.40,"4,678",0.09,424,"4,254",0.09,"66,856",10.87,"1,661","65,195",11.15,"2,940",0.50,261,"2,679",0.55
               Other general revenue,"179,382,964",0.19,"115,894,035","63,488,929",0.54,"1,911,552",0.35,"1,291,167","620,385",1.07,"955,649",0.39,"764,653","190,996",1.96,"2,455,738",0.10,"1,542,635","913,103",0.28,"1,341,635",0.53,"961,516","380,119",1.85,"18,429,848",1.08,"7,479,262","10,950,586",1.81,"2,994,339",0.63,"1,400,611","1,593,728",1.19,"1,191,263",0.90,"939,767","251,496",4.26,"1,107,686",0.24,"1,007,012","100,674",2.68,"746,043",0.00,0,"746,043",0.00,"14,169,837",0.50,"9,486,504","4,683,333",1.52,"4,153,543",1.00,"2,298,418","1,855,125",2.25,"1,706,952",0.00,"1,601,684","105,268",0.00,"606,563",0.53,"408,924","197,639",1.64,"5,882,388",1.91,"3,377,849","2,504,539",4.49,"2,832,201",1.27,"1,634,635","1,197,566",2.99,"2,257,255",0.56,"1,733,375","523,880",2.43,"1,775,961",0.75,"1,093,427","682,534",1.94,"1,421,559",0.41,"1,084,562","336,997",1.73,"2,410,515",0.91,"1,765,466","645,049",3.41,"429,827",1.42,"339,780","90,047",6.78,"2,862,232",0.17,"1,928,209","934,023",0.51,"5,214,982",0.44,"4,254,427","960,555",2.39,"4,751,289",1.36,"3,004,587","1,746,702",3.69,"3,140,261",0.95,"1,938,144","1,202,117",2.47,"978,527",0.33,"674,728","303,799",1.08,"3,089,627",1.18,"2,001,854","1,087,773",3.34,"387,017",0.70,"239,376","147,641",1.84,"1,021,287",1.22,"548,240","473,047",2.63,"1,040,657",0.06,"415,040","625,617",0.09,"671,833",0.93,"526,894","144,939",4.33,"5,768,885",2.74,"4,176,406","1,592,479",9.92,"2,608,991",0.09,"2,308,819","300,172",0.78,"15,292,680",0.33,"8,399,544","6,893,136",0.73,"4,560,485",0.41,"2,730,701","1,829,784",1.02,"409,867",1.41,"246,575","163,292",3.53,"7,858,535",0.81,"5,466,334","2,392,201",2.67,"2,950,031",0.86,"2,250,009","700,022",3.62,"3,459,966",0.81,"2,771,937","688,029",4.08,"6,035,820",0.68,"4,468,479","1,567,341",2.60,"572,588",0.19,"477,521","95,067",1.11,"2,692,630",0.85,"1,826,059","866,571",2.63,"403,106",0.67,"301,091","102,015",2.66,"2,783,705",0.44,"1,877,101","906,604",1.36,"16,320,503",0.67,"11,364,021","4,956,482",2.21,"1,742,389",1.05,"957,626","784,763",2.33,"339,090",0.75,"269,267","69,823",3.65,"5,156,848",0.26,"4,156,068","1,000,780",1.36,"3,588,467",0.60,"2,332,370","1,256,097",1.72,"952,052",0.21,"785,591","166,461",1.23,"3,458,556",0.42,"2,700,690","757,866",1.91,"489,706",0.46,"285,080","204,626",1.11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility revenue,"180,816,169",0.58,"13,408,857","167,407,312",0.63,"3,457,927",1.26,0,"3,457,927",1.26,"443,294",0.97,"21,361","421,933",1.01,"5,211,967",0.56,"22,014","5,189,953",0.56,"1,020,419",1.49,0,"1,020,419",1.49,"34,321,240",1.13,"910,435","33,410,805",1.16,"3,411,587",2.15,0,"3,411,587",2.15,"784,077",0.83,"57,833","726,244",0.89,"497,560",1.00,"17,549","480,011",1.03,"804,267",0.00,0,"804,267",0.00,"9,927,310",0.89,"26,063","9,901,247",0.89,"4,618,190",0.55,0,"4,618,190",0.55,"429,375",0.00,0,"429,375",0.00,"257,676",1.45,0,"257,676",1.45,"5,437,753",2.64,0,"5,437,753",2.64,"2,823,415",1.33,0,"2,823,415",1.33,"1,242,900",1.30,0,"1,242,900",1.30,"1,593,175",1.55,0,"1,593,175",1.55,"1,880,783",2.86,0,"1,880,783",2.86,"1,253,911",2.16,"13,165","1,240,746",2.19,"158,481",11.82,"8,620","149,861",12.50,"1,203,874",0.86,"101,950","1,101,924",0.94,"3,817,967",2.91,"835,865","2,982,102",3.73,"3,401,259",2.69,46,"3,401,213",2.69,"2,894,446",1.08,"104,464","2,789,982",1.12,"902,237",2.68,0,"902,237",2.68,"2,504,348",1.34,0,"2,504,348",1.34,"180,502",5.58,0,"180,502",5.58,"4,318,162",0.31,0,"4,318,162",0.31,"1,436,532",0.39,"52,404","1,384,128",0.41,"135,128",4.00,0,"135,128",4.00,"2,193,874",7.12,"861,125","1,332,749",11.73,"788,657",7.89,0,"788,657",7.89,"16,159,660",0.63,"8,011,373","8,148,287",1.24,"4,258,656",0.32,645,"4,258,011",0.32,"309,564",2.68,0,"309,564",2.68,"3,376,093",2.15,0,"3,376,093",2.15,"2,183,454",4.04,"626,936","1,556,518",5.67,"2,264,589",1.02,922,"2,263,667",1.02,"3,293,384",4.64,0,"3,293,384",4.64,"240,108",3.76,"22,396","217,712",4.15,"3,607,325",1.06,"1,703,699","1,903,626",2.01,"351,159",1.37,"1,373","349,786",1.38,"9,046,042",0.99,0,"9,046,042",0.99,"17,219,646",5.16,0,"17,219,646",5.16,"2,075,626",0.54,0,"2,075,626",0.54,"236,614",9.43,"4,000","232,614",9.59,"2,209,502",0.77,0,"2,209,502",0.77,"7,895,941",1.90,0,"7,895,941",1.90,"313,611",2.54,"3,220","310,391",2.57,"2,192,460",1.12,0,"2,192,460",1.12,"230,441",1.58,"1,399","229,042",1.58
     Water supply,"76,071,046",1.31,"351,271","75,719,775",1.31,"1,047,193",1.87,0,"1,047,193",1.87,"122,976",1.57,0,"122,976",1.57,"1,684,575",1.42,0,"1,684,575",1.42,"504,332",3.02,0,"504,332",3.02,"17,371,578",2.05,0,"17,371,578",2.05,"1,885,398",3.10,0,"1,885,398",3.10,"347,788",1.74,0,"347,788",1.74,"99,375",3.85,"1,230","98,145",3.90,"221,741",0.00,0,"221,741",0.00,"4,665,946",1.04,0,"4,665,946",1.04,"1,822,600",1.28,0,"1,822,600",1.28,"378,471",0.00,0,"378,471",0.00,"165,669",1.92,0,"165,669",1.92,"3,148,111",2.75,0,"3,148,111",2.75,"959,274",3.30,0,"959,274",3.30,"635,128",1.69,0,"635,128",1.69,"697,110",3.14,0,"697,110",3.14,"919,441",5.67,0,"919,441",5.67,"539,642",1.60,"8,368","531,274",1.63,"130,195",14.39,0,"130,195",14.39,"984,179",1.02,0,"984,179",1.02,"1,600,874",2.58,"271,519","1,329,355",3.10,"1,939,606",2.02,0,"1,939,606",2.02,"938,574",2.43,0,"938,574",2.43,"385,837",5.12,0,"385,837",5.12,"790,478",3.76,0,"790,478",3.76,"177,604",5.67,0,"177,604",5.67,"336,706",1.98,0,"336,706",1.98,"1,239,780",0.46,"3,073","1,236,707",0.46,"116,934",4.62,0,"116,934",4.62,"1,165,286",13.34,"42,766","1,122,520",13.84,"529,798",11.72,0,"529,798",11.72,"2,755,996",1.74,0,"2,755,996",1.74,"1,605,991",0.83,0,"1,605,991",0.83,"280,053",2.86,0,"280,053",2.86,"1,997,686",2.20,0,"1,997,686",2.20,"1,011,237",5.14,"8,286","1,002,951",5.18,"1,359,510",1.29,0,"1,359,510",1.29,"1,878,044",7.47,0,"1,878,044",7.47,"209,675",4.31,0,"209,675",4.31,"1,034,311",1.54,"9,257","1,025,054",1.56,"151,308",1.28,"1,373","149,935",1.29,"1,342,030",3.10,0,"1,342,030",3.10,"9,516,471",9.21,0,"9,516,471",9.21,"792,967",1.35,0,"792,967",1.35,"85,748",4.03,"4,000","81,748",4.22,"1,457,684",1.10,0,"1,457,684",1.10,"1,802,383",5.97,0,"1,802,383",5.97,"289,361",2.72,0,"289,361",2.72,"808,618",2.11,0,"808,618",2.11,"139,769",2.34,"1,399","138,370",2.36
