Description,United States Total,,,Alabama,,,Alaska,,,Arizona,,,Arkansas,,,California,,,Colorado,,,Connecticut,,,Delaware,,,District of Columbia,,,Florida,,,Georgia,,,Hawaii,,,Idaho,,,Illinois,,,Indiana,,,Iowa,,,Kansas,,,Kentucky,,,Louisiana,,,Maine,,,Maryland,,,Massachusetts,,,Michigan,,,Minnesota,,,Mississippi,,,Missouri,,,Montana,,,Nebraska,,,Nevada,,,New Hampshire,,,New Jersey,,,New Mexico,,,New York,,,North Carolina,,,North Dakota,,,Ohio,,,Oklahoma,,,Oregon,,,Pennsylvania,,,Rhode Island,,,South Carolina,,,South Dakota,,,Tennessee,,,Texas,,,Utah,,,Vermont,,,Virginia,,,Washington,,,West Virginia,,,Wisconsin,,,Wyoming,,
               Judicial and legal,"47,463,812","23,482,692","23,981,120","351,692","182,299","169,393","240,249","218,346","21,903","1,053,279","148,007","905,272","226,172","127,112","99,060","9,047,201","4,751,108","4,296,093","862,242","555,672","306,570","678,105","634,452","43,653","200,943","186,190","14,753","148,175",0,"148,175","2,491,944","1,556,209","935,735","1,383,080","350,013","1,033,067","325,575","266,493","59,082","212,307","79,344","132,963","1,511,309","558,060","953,249","621,115","228,386","392,729","365,514","246,134","119,380","326,213","166,621","159,592","557,645","506,921","50,724","685,966","309,470","376,496","112,461","90,246","22,215","964,733","638,724","326,009","1,053,969","987,388","66,581","1,214,850","187,575","1,027,275","771,628","484,556","287,072","275,022","121,899","153,123","565,429","261,012","304,417","199,105","131,515","67,590","188,036","79,199","108,837","495,714","88,604","407,110","161,057","129,320","31,737","1,502,150","913,091","589,059","320,775","286,380","34,395","4,153,096","2,558,784","1,594,312","844,108","734,806","109,302","108,101","81,855","26,246","1,827,287","344,878","1,482,409","358,901","253,238","105,663","792,654","558,838","233,816","1,829,224","385,308","1,443,916","159,664","129,619","30,045","391,076","98,469","292,607","94,933","55,667","39,266","842,607","329,633","512,974","3,177,571","778,978","2,398,593","378,224","184,159","194,065","88,449","81,902","6,547","1,029,232","534,786","494,446","1,220,185","308,862","911,323","267,525","209,629","57,896","665,128","306,652","358,476","122,192","76,283","45,909"
               General public buildings,"14,781,386","3,522,346","11,259,040","109,097",874,"108,223","89,635","65,137","24,498","231,931","49,819","182,112","37,172","7,634","29,538","787,320","5,639","781,681","396,324","15,333","380,991","128,053","1,029","127,024","96,440","59,956","36,484","217,212",0,"217,212","290,160","18,714","271,446","402,522","16,760","385,762","166,273","80,497","85,776","96,293","49,682","46,611","645,393","70,402","574,991","147,345","76,204","71,141","132,665","19,871","112,794","163,235","33,353","129,882","114,946","39,251","75,695","144,286","25,632","118,654","90,749","40,125","50,624","355,393","87,233","268,160","1,061,170","415,131","646,039","203,737","5,391","198,346","308,127","98,706","209,421","87,224",0,"87,224","192,306","67,517","124,789","57,170","25,977","31,193","60,169","4,802","55,367","167,498","42,506","124,992","87,243","33,362","53,881","403,252","42,471","360,781","126,302",0,"126,302","1,430,901","196,708","1,234,193","505,466","70,296","435,170","59,318","10,463","48,855","421,513","92,600","328,913","47,265","26,563","20,702","231,369","27,812","203,557","994,335","385,207","609,128","108,314","85,053","23,261","230,161",0,"230,161","50,879","16,800","34,079","369,895","230,487","139,408","902,961","129,543","773,418","352,599","291,492","61,107","24,415","5,889","18,526","775,999","248,680","527,319","125,113","45,114","79,999","103,423","34,350","69,073","317,874","45,162","272,712","132,944","81,119","51,825"
               Other governmental administration,"35,527,281","7,198,940","28,328,341","463,688","52,127","411,561","302,353","173,271","129,082","605,743","211,840","393,903","232,900","78,359","154,541","6,790,494","448,226","6,342,268","956,440","151,026","805,414","695,227","434,043","261,184","149,037","84,855","64,182","134,341",0,"134,341","1,273,677","260,268","1,013,409","843,952","94,188","749,764","150,195","37,999","112,196","140,605","24,679","115,926","1,960,658","81,420","1,879,238","814,260","143,287","670,973","222,238","67,927","154,311","338,995","97,865","241,130","531,130","98,062","433,068","498,746","186,084","312,662","155,702","34,194","121,508","615,745","107,690","508,055","444,781","212,441","232,340","734,407","200,880","533,527","632,576","187,008","445,568","262,352","44,483","217,869","575,063","118,269","456,794","182,499","87,076","95,423","214,135","66,378","147,757","326,349","87,475","238,874","185,658","39,394","146,264","530,731","84,624","446,107","274,706","41,351","233,355","1,333,746","277,830","1,055,916","859,092","268,358","590,734","98,951","21,749","77,202","1,387,914","215,489","1,172,425","398,246","51,937","346,309","711,603","347,987","363,616","1,626,242","415,676","1,210,566","225,799","156,873","68,926","582,866","215,126","367,740","88,989","43,525","45,464","541,028","77,802","463,226","2,121,431","196,211","1,925,220","462,051","77,739","384,312","93,758","26,976","66,782","698,389","98,381","600,008","569,092","117,166","451,926","256,305","42,097","214,208","1,015,837","437,351","578,486","216,559","73,878","142,681"
     Interest on general debt,"106,316,123","43,463,268","62,852,855","992,739","359,886","632,853","305,473","198,252","107,221","1,521,018","549,707","971,311","500,969","159,122","341,847","17,398,471","6,899,122","10,499,349","2,024,586","716,107","1,308,479","1,932,867","1,539,729","393,138","288,216","221,714","66,502","589,071",0,"589,071","3,834,240","1,016,040","2,818,200","1,494,770","592,853","901,917","348,897","113,927","234,970","235,124","141,616","93,508","6,916,703","3,494,857","3,421,846","1,705,754","906,413","799,341","599,291","206,539","392,752","847,790","180,129","667,661","1,378,488","645,169","733,319","1,408,049","819,413","588,636","269,314","168,027","101,287","1,867,485","1,196,674","670,811","3,071,116","2,530,836","540,280","2,856,827","1,443,813","1,413,014","1,650,926","629,472","1,021,454","550,588","315,781","234,807","1,547,585","773,033","774,552","178,170","108,825","69,345","321,503","58,245","263,258","825,879","138,456","687,423","429,664","318,874","110,790","3,312,316","2,202,761","1,109,555","565,216","387,961","177,255","13,972,477","4,085,429","9,887,048","1,896,756","667,668","1,229,088","240,360","80,221","160,139","2,953,685","1,185,168","1,768,517","534,780","333,571","201,209","1,174,083","353,289","820,794","4,145,598","1,501,870","2,643,728","542,580","448,876","93,704","883,722","251,576","632,146","177,870","108,560","69,310","1,543,056","271,591","1,271,465","8,994,309","1,304,988","7,689,321","494,455","236,315","258,140","131,042","101,073","29,969","2,217,390","1,114,484","1,102,906","2,876,216","1,503,280","1,372,936","295,892","206,560","89,332","1,418,716","653,454","765,262","54,031","21,942","32,089"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"     General expenditure, n.e.c.:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
               Miscellaneous commercial activities,"4,439,236","1,324,180","3,115,056","17,592",0,"17,592","260,167","236,032","24,135","4,729",0,"4,729","41,373",846,"40,527","1,666,288","9,596","1,656,692","103,057",0,"103,057","4,435",728,"3,707",4,0,4,0,0,0,"761,250","761,051",199,"55,661",0,"55,661",373,0,373,"22,213",0,"22,213","24,297",0,"24,297","20,762",0,"20,762","62,679",0,"62,679","27,817",0,"27,817","57,850",0,"57,850","67,841",0,"67,841","10,124",0,"10,124","37,155","15,199","21,956","20,283",0,"20,283","97,123",927,"96,196","68,529",2,"68,527","7,170",0,"7,170","24,874","1,762","23,112","86,881",276,"86,605","11,423","1,445","9,978","16,958",0,"16,958","5,834",0,"5,834",821,0,821,"5,458",0,"5,458","43,661",4,"43,657","15,292",0,"15,292","241,716","240,488","1,228","65,904",0,"65,904","42,747","23,660","19,087","32,636",0,"32,636","14,318",0,"14,318","6,547","5,426","1,121","6,376",29,"6,347","50,309",0,"50,309","70,918",0,"70,918","27,261",0,"27,261","44,510",0,"44,510","37,168","26,709","10,459","10,944",0,"10,944","96,646",0,"96,646","1,586",0,"1,586","13,516",0,"13,516","26,160",0,"26,160"
               Other and unallocable,"127,226,493","31,832,234","95,394,259","1,509,835","558,832","951,003","669,400","266,557","402,843","1,383,480","162,663","1,220,817","381,059","81,627","299,432","11,457,922","1,669,671","9,788,251","2,171,488","479,175","1,692,313","2,890,189","822,535","2,067,654","211,975","170,958","41,017","682,245",0,"682,245","6,640,690","922,860","5,717,830","2,018,667","487,920","1,530,747","1,303,457","925,305","378,152","284,852","132,170","152,682","7,856,615","4,418,246","3,438,369","2,169,504","461,401","1,708,103","1,392,636","242,678","1,149,958","1,079,432","158,259","921,173","897,004","363,386","533,618","1,754,772","1,046,505","708,267","645,359","243,978","401,381","3,590,034","591,629","2,998,405","6,476,656","2,159,147","4,317,509","3,570,352","683,018","2,887,334","1,613,605","364,606","1,248,999","636,887","224,329","412,558","2,221,957","812,919","1,409,038","278,987","138,826","140,161","899,057","288,080","610,977","703,684","425,369","278,315","370,571","195,720","174,851","7,951,423","1,424,854","6,526,569","902,122","608,104","294,018","22,302,393","1,952,711","20,349,682","1,219,532","347,544","871,988","631,957","180,571","451,386","3,211,822","305,298","2,906,524","673,947","231,212","442,735","2,007,103","1,207,992","799,111","3,709,850","943,527","2,766,323","422,272","92,464","329,808","1,070,646","403,594","667,052","274,914","169,771","105,143","1,636,131","474,454","1,161,677","5,335,800","1,278,126","4,057,674","1,000,350","385,212","615,138","153,629","80,948","72,681","2,252,853","308,698","1,944,155","2,263,903","542,062","1,721,841","717,871","564,720","153,151","1,092,029","375,154","716,875","633,575","456,849","176,726"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Utility expenditure,"232,443,129","28,154,959","204,288,170","3,174,122",75,"3,174,047","799,060","143,750","655,310","5,481,940","27,383","5,454,557","987,682",0,"987,682","43,593,282","1,102,988","42,490,294","4,513,782","15,072","4,498,710","1,423,979","514,746","909,233","540,908","158,947","381,961","4,702,459",0,"4,702,459","10,988,094","340,229","10,647,865","6,129,525","71,903","6,057,622","1,300,043",0,"1,300,043","263,931",0,"263,931","8,575,489","5,181","8,570,308","2,493,493",0,"2,493,493","1,292,440",0,"1,292,440","1,600,409",0,"1,600,409","2,050,087","30,623","2,019,464","1,359,685","8,009","1,351,676","177,776","20,925","156,851","3,537,660","1,705,133","1,832,527","6,239,870","3,261,990","2,977,880","3,855,897",0,"3,855,897","3,303,911","477,492","2,826,419","857,920",0,"857,920","2,768,407","6,505","2,761,902","327,075","15,492","311,583","4,371,090",0,"4,371,090","1,520,099","44,202","1,475,897","161,725","14,669","147,056","3,955,743","2,950,746","1,004,997","856,682","1,171","855,511","30,763,549","13,771,509","16,992,040","4,882,406","153,114","4,729,292","453,841","79,273","374,568","3,896,263",74,"3,896,189","2,512,555","1,034,973","1,477,582","2,492,292","33,123","2,459,169","4,912,192",233,"4,911,959","359,408","121,229","238,179","3,505,000","1,616,841","1,888,159","343,286",0,"343,286","9,222,623",450,"9,222,173","17,231,999","3,655","17,228,344","2,171,444",0,"2,171,444","287,845",21,"287,824","3,392,183","146,998","3,245,185","9,723,967","244,861","9,479,106","394,838","10,001","384,837","2,365,045","21,361","2,343,684","328,128",12,"328,116"
               Capital outlay,"53,469,723","8,129,483","45,340,240","442,708",0,"442,708","281,148","25,184","255,964","1,249,565",55,"1,249,510","165,626",0,"165,626","10,373,528","511,261","9,862,267","1,478,571",0,"1,478,571","288,735","134,215","154,520","46,724","22,567","24,157","2,734,393",0,"2,734,393","1,828,564","121,754","1,706,810","972,783",0,"972,783","722,202",0,"722,202","70,388",0,"70,388","1,943,465",10,"1,943,455","251,785",0,"251,785","229,472",0,"229,472","327,286",0,"327,286","313,243",4,"313,239","178,667",5,"178,662","31,779",0,"31,779","1,016,078","541,183","474,895","1,669,031","1,232,310","436,721","629,939",0,"629,939","624,924","105,202","519,722","137,108",0,"137,108","343,042",37,"343,005","191,251",66,"191,185","845,267",0,"845,267","368,507",35,"368,472","24,236","4,822","19,414","853,194","654,124","199,070","220,950",0,"220,950","7,538,440","3,733,164","3,805,276","970,725","139,394","831,331","183,759","27,434","156,325","776,255",74,"776,181","856,251","512,058","344,193","641,260","1,320","639,940","1,086,622",0,"1,086,622","94,094","12,464","81,630","453,728","180,080","273,648","51,678",0,"51,678","1,047,536",1,"1,047,535","4,145,938",0,"4,145,938","327,914",0,"327,914","37,677",21,"37,656","1,158,878","4,246","1,154,632","2,896,652","141,519","2,755,133","113,055","5,232","107,823","108,994","19,630","89,364","126,108",12,"126,096"
          Water supply,"71,538,429","496,792","71,041,637","1,035,937",75,"1,035,862","143,333",0,"143,333","1,435,105",80,"1,435,025","495,726",0,"495,726","17,655,707","33,828","17,621,879","1,899,971","15,072","1,884,899","381,061",0,"381,061","101,029","12,960","88,069","276,773",0,"276,773","4,369,024",0,"4,369,024","2,216,835",0,"2,216,835","373,960",0,"373,960","155,624",0,"155,624","2,854,667",0,"2,854,667","719,478",0,"719,478","610,782",0,"610,782","665,022",0,"665,022","883,929","29,110","854,819","545,082","4,507","540,575","123,189",0,"123,189","1,507,667",0,"1,507,667","1,392,339","258,260","1,134,079","1,696,844",0,"1,696,844","878,752",0,"878,752","329,499",0,"329,499","732,348","3,465","728,883","286,388",0,"286,388","369,129",0,"369,129","1,122,231","2,368","1,119,863","115,371",0,"115,371","806,532","44,615","761,917","413,641",0,"413,641","3,165,954","1,285","3,164,669","1,484,086",869,"1,483,217","415,347","79,273","336,074","1,878,638",74,"1,878,564","953,048","3,318","949,730","840,254",0,"840,254","1,450,073",0,"1,450,073","230,738",0,"230,738","788,252","4,270","783,982","139,764",0,"139,764","1,288,472",450,"1,288,022","7,575,482",0,"7,575,482","674,972",0,"674,972","85,813",0,"85,813","1,324,402",0,"1,324,402","1,433,566","2,901","1,430,665","317,640",0,"317,640","665,661",0,"665,661","233,292",12,"233,280"
          Electric power,"76,287,558","9,030,973","67,256,585","1,715,216",0,"1,715,216","531,661","97,974","433,687","3,245,797","27,303","3,218,494","459,639",0,"459,639","10,661,012","522,993","10,138,019","1,018,764",0,"1,018,764","359,351",0,"359,351","293,783",0,"293,783",0,0,0,"4,378,631",0,"4,378,631","2,348,863",0,"2,348,863",0,0,0,"81,290",0,"81,290","1,071,368","5,181","1,066,187","1,270,112",0,"1,270,112","505,674",0,"505,674","864,388",0,"864,388","680,534",0,"680,534","510,933","3,502","507,431","14,197",0,"14,197","70,443",0,"70,443","1,315,561","14,048","1,301,513","1,449,317",0,"1,449,317","1,698,608",0,"1,698,608","412,818",0,"412,818","1,399,631",0,"1,399,631","1,366",0,"1,366","3,672,243",0,"3,672,243","100,625","41,834","58,791","12,319",0,"12,319","138,952",0,"138,952","189,940",0,"189,940","5,937,539","5,685,331","252,208","2,348,697",0,"2,348,697","22,480",0,"22,480","1,027,388",0,"1,027,388","1,428,447","1,020,236","408,211","688,989",0,"688,989","156,618",0,"156,618","7,441",0,"7,441","2,393,210","1,612,571","780,639","184,664",0,"184,664","6,684,008",0,"6,684,008","6,561,046",0,"6,561,046","1,049,113",0,"1,049,113","169,634",0,"169,634","418,293",0,"418,293","5,318,256",0,"5,318,256","18,549",0,"18,549","1,311,020",0,"1,311,020","89,130",0,"89,130"
          Gas supply,"6,112,964","54,484","6,058,480","350,882",0,"350,882","73,465","45,776","27,689","39,928",0,"39,928","2,453",0,"2,453","273,113",0,"273,113","155,251",0,"155,251","17,787",0,"17,787",0,0,0,0,0,0,"213,147",0,"213,147","715,367",0,"715,367",0,0,0,15,0,15,"76,876",0,"76,876","291,444",0,"291,444","55,589",0,"55,589","29,357",0,"29,357","288,281",0,"288,281","73,683",0,"73,683",50,0,50,"5,633",0,"5,633","43,204",0,"43,204",0,0,0,"88,374",0,"88,374","93,120",0,"93,120","128,092",0,"128,092",0,0,0,"285,025",0,"285,025",0,0,0,0,0,0,0,0,0,"81,257",0,"81,257","7,206",0,"7,206","127,552",0,"127,552",207,0,207,"51,744",0,"51,744","30,791","8,708","22,083",679,0,679,"525,821",0,"525,821",0,0,0,"226,002",0,"226,002","9,547",0,"9,547","1,001,470",0,"1,001,470","543,971",0,"543,971","9,524",0,"9,524",0,0,0,"188,830",0,"188,830","6,557",0,"6,557",214,0,214,"1,456",0,"1,456",0,0,0
          Transit,"78,504,178","18,572,710","59,931,468","72,087",0,"72,087","50,601",0,"50,601","761,110",0,"761,110","29,864",0,"29,864","15,003,450","546,167","14,457,283","1,439,796",0,"1,439,796","665,780","514,746","151,034","146,096","145,987",109,"4,425,686",0,"4,425,686","2,027,292","340,229","1,687,063","848,460","71,903","776,557","926,083",0,"926,083","27,002",0,"27,002","4,572,578",0,"4,572,578","212,459",0,"212,459","120,395",0,"120,395","41,642",0,"41,642","197,343","1,513","195,830","229,987",0,"229,987","40,340","20,925","19,415","1,953,917","1,705,133","248,784","3,488,766","2,989,682","499,084","709,736",0,"709,736","638,177","477,492","160,685","22,483",0,"22,483","508,336","3,040","505,296","39,321","15,492","23,829","44,693",0,"44,693","297,243",0,"297,243","34,035","14,669","19,366","3,010,259","2,906,131","104,128","171,844","1,171","170,673","21,652,850","8,084,893","13,567,957","922,071","152,245","769,826","15,807",0,"15,807","938,493",0,"938,493","100,269","2,711","97,558","962,370","33,123","929,247","2,779,680",233,"2,779,447","121,229","121,229",0,"97,536",0,"97,536","9,311",0,"9,311","248,673",0,"248,673","2,551,500","3,655","2,547,845","437,835",0,"437,835","32,398",21,"32,377","1,460,658","146,998","1,313,660","2,965,588","241,960","2,723,628","58,435","10,001","48,434","386,908","21,361","365,547","5,706",0,"5,706"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Liquor store expenditure,"8,213,309","6,925,137","1,288,172","329,044","329,044",0,"7,543",0,"7,543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127,237","127,237",0,0,0,0,0,0,0,"212,932","212,932",0,0,0,0,0,0,0,0,0,0,"120,358","120,358",0,"269,931",0,"269,931",0,0,0,"872,771","872,771",0,"287,841",0,"287,841","287,479","287,479",0,0,0,0,"83,148","83,148",0,0,0,0,0,0,0,"546,271","546,271",0,0,0,0,0,0,0,0,0,0,"708,307",0,"708,307",0,0,0,"903,683","903,683",0,0,0,0,"390,399","390,399",0,"1,920,735","1,920,735",0,0,0,0,0,0,0,"14,550",0,"14,550",0,0,0,0,0,0,"274,970","274,970",0,"60,748","60,748",0,"623,049","623,049",0,0,0,0,"75,689","75,689",0,0,0,0,"96,624","96,624",0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Insurance trust expenditure,"351,933,669","297,377,711","54,555,958","3,713,854","3,490,941","222,913","1,405,722","1,373,557","32,165","4,782,669","4,314,875","467,794","2,030,776","1,979,700","51,076","64,645,769","51,429,653","13,216,116","6,025,771","5,631,073","394,698","5,649,788","4,753,227","896,561","786,621","704,311","82,310","569,290",0,"569,290","11,977,606","9,314,690","2,662,916","7,524,132","6,543,991","980,141","1,488,946","1,488,946",0,"1,154,348","1,152,054","2,294","21,182,776","15,292,768","5,890,008","2,984,607","2,881,648","102,959","2,633,894","2,629,524","4,370","2,027,032","1,912,827","114,205","4,641,204","4,561,632","79,572","4,972,285","4,719,661","252,624","1,028,113","1,028,113",0,"5,872,004","4,367,221","1,504,783","8,966,668","6,852,805","2,113,863","9,849,375","8,073,612","1,775,763","5,706,956","5,539,027","167,929","2,745,997","2,745,997",0,"5,510,471","4,745,973","764,498","1,079,973","1,078,411","1,562","1,119,366","761,279","358,087","2,606,225","2,606,225",0,"811,846","791,338","20,508","13,579,510","13,568,287","11,223","2,391,664","2,391,664",0,"35,807,096","22,531,618","13,275,478","6,219,723","6,168,059","51,664","699,807","666,638","33,169","17,491,010","17,323,549","167,461","2,777,038","2,673,726","103,312","5,715,863","5,515,817","200,046","15,226,564","12,734,112","2,492,452","1,580,895","1,288,614","292,281","3,693,708","3,686,072","7,636","602,565","572,221","30,344","5,876,612","5,105,000","771,612","20,525,910","18,229,451","2,296,459","1,706,002","1,691,124","14,878","420,618","396,364","24,254","6,108,510","5,008,887","1,099,623","7,490,720","7,190,780","299,940","1,630,306","1,573,732","56,574","6,057,555","5,459,008","598,547","837,909","837,909",0
          Unemployment compensation,"31,069,183","30,925,241","143,942","176,349","176,349",0,"128,990","128,990",0,"260,763","260,763",0,"139,021","139,021",0,"5,455,277","5,455,277",0,"493,922","493,922",0,"722,677","722,677",0,"72,679","72,679",0,"143,942",0,"143,942","392,845","392,845",0,"340,304","340,304",0,"166,061","166,061",0,"107,447","107,447",0,"1,922,282","1,922,282",0,"298,253","298,253",0,"429,594","429,594",0,"190,120","190,120",0,"307,160","307,160",0,"206,599","206,599",0,"94,725","94,725",0,"533,426","533,426",0,"1,515,911","1,515,911",0,"822,345","822,345",0,"820,753","820,753",0,"87,747","87,747",0,"295,544","295,544",0,"115,163","115,163",0,"72,686","72,686",0,"310,927","310,927",0,"55,346","55,346",0,"2,010,615","2,010,615",0,"178,416","178,416",0,"2,281,256","2,281,256",0,"212,751","212,751",0,"144,300","144,300",0,"944,853","944,853",0,"309,565","309,565",0,"487,250","487,250",0,"2,062,889","2,062,889",0,"153,857","153,857",0,"180,898","180,898",0,"30,041","30,041",0,"203,911","203,911",0,"2,850,547","2,850,547",0,"171,743","171,743",0,"69,924","69,924",0,"363,469","363,469",0,"996,673","996,673",0,"183,054","183,054",0,"462,622","462,622",0,"91,691","91,691",0
          Employee retirement,"305,731,871","251,319,855","54,412,016","3,537,505","3,314,592","222,913","1,273,450","1,241,285","32,165","4,521,906","4,054,112","467,794","1,876,363","1,825,287","51,076","52,326,986","39,110,870","13,216,116","5,125,751","4,731,053","394,698","4,900,895","4,004,334","896,561","708,708","626,398","82,310","425,348",0,"425,348","11,532,912","8,869,996","2,662,916","7,150,821","6,170,680","980,141","1,322,885","1,322,885",0,"900,498","898,204","2,294","19,216,506","13,326,498","5,890,008","2,680,057","2,577,098","102,959","2,204,300","2,199,930","4,370","1,836,912","1,722,707","114,205","4,128,469","4,048,897","79,572","4,678,208","4,425,584","252,624","933,388","933,388",0,"5,182,192","3,677,409","1,504,783","7,411,412","5,297,549","2,113,863","9,011,341","7,235,578","1,775,763","4,839,428","4,671,499","167,929","2,658,250","2,658,250",0,"5,115,794","4,351,296","764,498","831,821","830,259","1,562","1,046,056","687,969","358,087","2,295,298","2,295,298",0,"756,500","735,992","20,508","10,833,765","10,822,542","11,223","2,197,141","2,197,141",0,"32,055,623","18,780,145","13,275,478","6,006,972","5,955,308","51,664","408,651","375,482","33,169","15,711,598","15,544,137","167,461","2,467,473","2,364,161","103,312","4,958,426","4,758,380","200,046","12,946,401","10,453,949","2,492,452","1,235,859","943,578","292,281","3,436,706","3,429,070","7,636","571,434","541,090","30,344","5,672,701","4,901,089","771,612","17,317,897","15,021,438","2,296,459","1,520,301","1,505,423","14,878","350,694","326,440","24,254","5,739,947","4,640,324","1,099,623","4,388,056","4,088,116","299,940","1,323,083","1,266,509","56,574","5,589,470","4,990,923","598,547","569,713","569,713",0
          Workers' compensation,"8,361,700","8,361,700",0,0,0,0,"3,282","3,282",0,0,0,0,"15,392","15,392",0,"944,295","944,295",0,"395,617","395,617",0,"26,216","26,216",0,"5,234","5,234",0,0,0,0,"51,849","51,849",0,0,0,0,0,0,0,"146,403","146,403",0,"43,956","43,956",0,"6,297","6,297",0,0,0,0,0,0,0,"205,575","205,575",0,"58,196","58,196",0,0,0,0,"93,785","93,785",0,"39,345","39,345",0,"15,689","15,689",0,"46,775","46,775",0,0,0,0,"99,133","99,133",0,"132,989","132,989",0,624,624,0,0,0,0,0,0,0,"208,833","208,833",0,"16,107","16,107",0,"1,470,217","1,470,217",0,0,0,0,"146,856","146,856",0,"834,559","834,559",0,0,0,0,"270,187","270,187",0,"217,274","217,274",0,"1,175","1,175",0,"76,104","76,104",0,"1,090","1,090",0,0,0,0,"357,466","357,466",0,"13,958","13,958",0,0,0,0,"5,094","5,094",0,"2,105,991","2,105,991",0,"124,169","124,169",0,"5,463","5,463",0,"176,505","176,505",0
          Other insurance trust,"6,770,915","6,770,915",0,0,0,0,0,0,0,0,0,0,0,0,0,"5,919,211","5,919,211",0,"10,481","10,481",0,0,0,0,0,0,0,0,0,0,0,0,0,"33,007","33,007",0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,"29,282","29,282",0,0,0,0,"62,601","62,601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"526,297","526,297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"190,004","190,004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
            Debt outstanding,"3,064,244,823","1,153,147,040","1,911,097,783","30,118,312","8,793,477","21,324,835","9,463,765","5,921,713","3,542,052","47,056,544","14,291,349","32,765,195","18,675,810","6,968,972","11,706,838","462,578,048","147,103,818","315,474,230","57,308,020","16,987,436","40,320,584","50,017,892","38,756,156","11,261,736","7,558,374","5,053,856","2,504,518","14,901,142",0,"14,901,142","132,703,765","28,809,784","103,893,981","57,743,798","13,050,409","44,693,389","15,999,412","9,656,278","6,343,134","6,041,180","3,363,457","2,677,723","154,686,269","61,821,319","92,864,950","48,175,638","20,785,326","27,390,312","19,049,913","6,149,694","12,900,219","27,384,958","7,538,475","19,846,483","42,875,287","13,554,882","29,320,405","36,263,436","18,032,742","18,230,694","7,892,268","4,750,384","3,141,884","52,755,578","28,027,363","24,728,215","96,954,597","78,245,507","18,709,090","74,471,827","30,567,333","43,904,494","52,997,757","16,361,948","36,635,809","14,576,811","7,470,178","7,106,633","46,448,867","18,419,751","28,029,116","5,463,021","2,795,614","2,667,407","15,888,473","2,014,735","13,873,738","27,345,788","3,248,814","24,096,974","10,412,326","7,739,447","2,672,879","97,341,518","65,874,095","31,467,423","15,806,307","7,057,656","8,748,651","355,254,750","145,204,588","210,050,162","47,089,309","16,310,177","30,779,132","8,287,333","2,885,664","5,401,669","88,431,958","33,884,796","54,547,162","18,609,665","8,457,322","10,152,343","36,958,250","13,814,788","23,143,462","123,059,900","47,519,575","75,540,325","11,494,791","8,915,647","2,579,144","38,319,966","15,323,497","22,996,469","6,230,990","3,527,703","2,703,287","42,725,484","6,127,422","36,598,062","292,698,643","50,955,563","241,743,080","21,989,201","7,439,399","14,549,802","4,754,865","3,502,960","1,251,905","65,865,904","27,825,929","38,039,975","84,622,445","29,649,920","54,972,525","12,264,506","8,568,020","3,696,486","46,652,983","23,252,381","23,400,602","1,977,179","769,721","1,207,458"
