State,Total Funding Received,"Agriculture, Forestry, Fishing and Hunting (State as % of US)","Agriculture, Forestry, Fishing and Hunting (as % of Total Funding Received by State)","Mining, Quarrying, and Oil and Gas Extraction (State as % of US)","Mining, Quarrying, and Oil and Gas Extraction (as % of Total Funding Received by State)",Utilities (State as % of US),Utilities (as % of Total Funding Received by State),Construction (State as % of US),Construction (as % of Total Funding Received by State),Manufacturing (State as % of US),Manufacturing (as % of Total Funding Received by State),Wholesale Trade (State as % of US),Wholesale Trade (as % of Total Funding Received by State),Retail Trade (State as % of US),Retail Trade (as % of Total Funding Received by State),Transportation and Warehousing (State as % of US),Transportation and Warehousing (as % of Total Funding Received by State),Information (State as % of US),Information (as % of Total Funding Received by State),Finance and Insurance (State as % of US),Finance and Insurance (as % of Total Funding Received by State),Real Estate and Rental and Leasing (State as % of US),Real Estate and Rental and Leasing (as % of Total Funding Received by State),"Professional, Scientific, and Technical Services (State as % of US)","Professional, Scientific, and Technical Services (as % of Total Funding Received by State)",Administrative and Support and Waste Management and Remediation Services (State as % of US),Administrative and Support and Waste Management and Remediation Services (as % of Total Funding Received by State),Educational Services (State as % of US),Educational Services (as % of Total Funding Received by State),Health Care and Social Assistance (State as % of US),Health Care and Social Assistance (as % of Total Funding Received by State),"Arts, Entertainment, and Recreation (State as % of US)","Arts, Entertainment, and Recreation (as % of Total Funding Received by State)",Accommodation and Food Services (State as % of US),Accommodation and Food Services (as % of Total Funding Received by State),Other Services (except Public Administration) (State as % of US),Other Services (except Public Administration) (as % of Total Funding Received by State),Public Administration (not covered in economic census) (State as % of US),Public Administration (not covered in economic census) (as % of Total Funding Received by State)
New York,17645416.0,0.49013680953856625,0.02733854503628591,0.382447914728586,0.005242154676319334,1.6179558641931644,0.18147489410280834,2.0958226646580402,5.149382706534094,4.202309659283201,58.11804040210783,0.7994954158916722,0.6246834872014352,3.839840502726389,0.2471123378445711,1.6782818571277522,1.847635669229901,1.9458933094238877,1.6361983191555247,1.3146410361154877,1.6007556863493613,1.1740943242415274,0.06407329813023394,2.3095882394003864,24.57966420287286,1.017946339357371,3.051081368668214,5.052690390495708,1.3243326198713592,0.7334029128602606,0.7330685771307404,4.865674035659868,0.05157713482073757,2.3699445649392215,0.19995561453467575,2.445203799648173,0.5232180414448716,1.062661946769285,0.03516494028817456
Ohio,12510287.0,0.5876764731283307,0.046233951307432034,0.054989808279893984,0.00106312509057546,1.1460394388741912,0.18130679176265102,1.7255552016757907,5.979902779208823,1.6096099455018438,31.398448332959905,1.9396184691941714,2.1375928465909695,1.4501993715920138,0.13163566910974944,0.7318851777911229,1.136472728403433,1.3666625935417402,1.620850105197427,0.0005119681157427729,0.0008792763907015083,2.2924228027270224,0.17645478477032542,1.5457992872339021,23.203800200586926,7.396496391669364,31.269402532491856,0.8592540187531,0.317658579695254,1.1084474489736906,1.5627219423503234,0.8056884706888716,0.012046086552610663,0.44150570034706527,0.052540761055281944,2.4831303609008937,0.7494312480600964,0.46188545857159735,0.02155825841565425
Oklahoma,5342096.0,1.9281356207739162,0.35523509873278203,3.061237146649136,0.13859728466130147,1.853964603236518,0.6868652304264095,0.9754249263556937,7.916162495020681,0.8864157107243386,40.49305740668082,0.12320126587015952,0.3179650833680263,0.4046433150634748,0.08601492747415995,4.46784767505896,16.246881373902678,0.28027053547484,0.7784210542079364,0.23124668936981518,0.9300656521335446,1.1108514935796585,0.2002397560807593,0.6350187619058629,22.322773682839095,0.6046519120641207,5.9862458480716185,0.6871437522892179,0.5948975832706862,0.6600132944976156,2.1790885075820428,0.8917640140073244,0.031223699461784285,0.2535651937943361,0.07066514716321085,0.8780051900062452,0.620561667180822,0.4120490965232715,0.04503850174163849
Oregon,2634205.0,24.357482867056486,9.100658452929821,0.2828047282965977,0.025966088440345376,0.2411624301978007,0.18119318731837497,0.4235723965418361,6.971249390233486,0.40895683340239813,37.88634521610884,0.09685073019923703,0.5069081563507776,0.12275795020641653,0.0529191919383647,2.7961961079168236,20.620604698571295,0.0947220590987736,0.5335196007903713,0.0018291224498809976,0.014919112217917741,0.11838559434241476,0.0432768140672423,0.13644151067884705,9.726805620671133,0.395649741722417,7.9436869947479405,0.4876385476834088,0.8561596382969435,0.41729572863803066,2.794011855569327,0.6634767034670802,0.04711098794512955,3.7370471846203137,2.1120603749518354,0.3280700518417954,0.4702367507464301,0.5069265692888129,0.11236786810441861
Pennsylvania,14924120.0,2.8828050781587353,0.1901150620606106,13.770192216254657,0.22316223670139343,2.872576501997813,0.38094708431719926,1.9453048479395465,5.651080264699024,3.033042833909683,49.59576846071997,11.259381530515705,10.401638421561875,0.6977125103912756,0.05308855731527219,1.6890612260950506,2.1985684918105726,4.222660058813408,4.198036467141781,4.716054803487322,6.789532649161223,7.806699170781604,0.5037147918939274,1.019885169077132,12.833225677627894,1.1421549424991613,4.047595436112816,0.9715581298100603,0.3010830789353074,1.729611418299733,2.0440602192960124,0.30527413189339464,0.003826021232742701,0.567247168633952,0.056586250981632426,1.4134265323840391,0.357588923165989,4.35477324455268,0.17038190526476604
Rhode Island,707921.0,0.0,0.0,0.0,0.0,0.0007578957580069161,0.0021188804965525812,0.08207714218019624,5.0265495726218035,0.10697374574036081,36.876289868502276,1.2741024353320283,24.81392697772774,0.019285502937736888,0.03093565524966769,0.0009574797650035793,0.02627411815725201,0.0855221437245153,1.7924316413837138,0.0,0.0,0.19045542107367427,0.2590684553784956,0.0736102759525613,19.5266138453302,0.023855872036777182,1.7822610150002614,0.0902497804296789,0.5896138128406984,0.35068149608683197,8.736991839484915,0.0,0.0,0.038555343374291104,0.08108249366807879,0.06777518871907276,0.3614810127118704,0.11440099604220505,0.09436081144647496
South Carolina,9605473.0,0.6020026112180774,0.06168358393178556,0.007442229692015728,0.0001873931663750447,2.2896030849388938,0.4717622963491751,0.7650099865443678,3.4528752514321783,0.3152970788625509,8.010433218645245,0.391696759805257,0.5622211420509953,0.024745325687233175,0.002925415541743754,0.6053331211091446,1.2242187344652367,0.6258907994982574,0.9667821667917863,1.258743426387572,2.815582324785047,0.6943211261170045,0.06960615057686384,1.7759170669237292,34.71979984744114,8.42576656534775,46.392894967275424,0.32486893889696344,0.15642124026583595,0.10880872728658214,0.1997923475501935,0.15397364270630062,0.0029982906620007153,3.071195061154551,0.47600987478700946,0.5411421086002715,0.21271206529860634,3.308038382561726,0.20109368898335356
South Dakota,610569.0,0.20889744618807884,0.3367350782630628,0.10832578773934004,0.04291079304714127,0.37445103083928366,1.213785829283832,0.15410684642938596,10.942579790326729,0.1383477392239753,55.295797854132786,0.06395063941935691,1.4440628331933,0.03751426598847449,0.0697709841148175,0.01735818154619392,0.5522717334158792,0.045534526204021236,1.1065088466659787,0.006055186532557704,0.21307993036004122,0.04268112217081795,0.06731425932204223,0.06706627646487727,20.62731648675252,0.02155858389183906,1.8674384058149036,0.04449785532445596,0.33706264156876614,0.16577866589194806,4.788811747730396,0.06148253094175199,0.018834890077943686,0.21165137103204057,0.5160759881356571,0.04862651289105807,0.30070311463569227,0.27076044123162607,0.2589387931585128
Tennessee,10077987.0,0.17953394329491015,0.017533263339196605,0.3535059103707471,0.008483837099611261,0.3330193960682389,0.0653999652906875,0.8790262639473939,3.7814694541677816,0.37116248923306616,8.987628184080808,0.35854281030022345,0.4905047009884017,0.51463232496865,0.057987770772079776,8.738228017937612,16.843522421689965,0.40559832037178717,0.5971331377982528,0.6058165256140208,1.2915674529050296,1.7701761764568436,0.16914092070172349,1.275961150656953,23.77589889726986,7.435374448324687,39.02023290960784,2.266536531701371,1.040148196261813,1.0802573081749367,1.8905461973705664,0.1160148627335668,0.002153207778497829,0.6255503708097092,0.09240932737857273,0.4282629158215735,0.16044870865580596,29.47555363745502,1.7077914468435016
Texas,67670625.0,1.2415986344447099,0.01805805694863909,3.1695629343884764,0.011328401355832018,3.591011154204503,0.10502636853139749,5.928867184126635,3.798429525366435,19.953657426855393,71.95767735261792,0.4324447117455935,0.08810617605497216,3.104085356403139,0.052089071144237255,14.360142526525536,4.122321908509047,3.419194042930108,0.7496738799146602,2.4677142434137513,0.7835098316293074,7.166793879257079,0.10198368937777655,3.0685920683350103,8.5155412706769,8.346004342801072,6.522877541030543,3.398766946699007,0.23228838214513314,9.473593911836751,2.4691555604813757,5.945628057419337,0.01643401402011582,9.854517389870423,0.2168016033544836,4.079594927375402,0.2276231378090567,1.2834147669764742,0.011074229032168684
Utah,3130874.0,2.4004917624705984,0.7546135679685608,0.8579237006073687,0.0662754234121207,0.029456881794535473,0.018620998481574155,0.8094092364832897,11.208180207826953,0.6079905730828461,47.38993009619678,0.021802837937460233,0.09601152904907703,0.1755949445563806,0.06368828640181623,0.10806137218793083,0.6704837051890302,0.12439768356240673,0.5895158987554274,0.0747752704320308,0.5131474470068103,0.5570353754848357,0.17132596201571829,0.3608587846712491,21.644371507764284,0.31635075834899745,5.343971044507061,6.57932575154456,9.719011368710461,0.20286468981886868,1.1428118793665922,0.37424149268892515,0.022357974163125058,0.1899555941855318,0.09032621561902524,0.3910249653178548,0.47156161506339767,0.12758793720275863,0.023795272502183096
Virginia,108544419.0,0.3845704444658941,0.0034870516926346993,11.551994310828857,0.025740614079845042,6.845516591853934,0.12481894624172248,7.344582558016803,2.933540968145032,5.486727695184173,12.335612575345767,24.588175869843294,3.1231637989604972,24.903484423654064,0.2605348138627008,12.367544771702335,2.21339707940212,52.849072254248185,7.224015819735513,1.706841192563635,0.33785891838437127,13.449953528461869,0.11932165761557947,35.94808651436772,62.19300874418978,14.771969287961307,7.197666238371961,19.11232616538759,0.8143523251987741,3.56038870189958,0.5785272110581752,2.9864471116576223,0.00514628025232693,4.635843438438065,0.06358410744268667,10.919353616980928,0.3798297543054701,12.341949372421482,0.06639309571503625
Vermont,760577.0,0.0425719990042826,0.055089754226067836,0.011163344538023591,0.0035499364298420804,0.0,0.0,0.03492153587590409,1.9905939832521888,0.21475351840175855,68.905186457124,0.01384618018050951,0.2509936535025382,0.017260084820988265,0.02576990889811288,0.0006434675840077818,0.01643489087889852,0.022915540126357634,0.4470290319060398,0.0,0.0,0.07383522594513763,0.09348165931917479,0.0849431262330472,20.97289294837998,0.003738056512380795,0.259934234140659,0.6753165769430189,4.1064875745651,0.04015904410248874,0.9312666567619058,0.05399770108797348,0.013279391830150006,0.029890466553239625,0.05850821152887873,0.3657582478352462,1.8157267443007088,0.07004492122943394,0.05377496295575596
Washington,11347256.0,3.9381639174367393,0.34158037855143125,1.0092490376783552,0.02151180866986697,0.8688516969791286,0.1515432453449539,3.270800872143446,12.496712861682155,2.169088515991504,46.648881456450795,1.048001348497548,1.2733474947599668,2.314788722471926,0.23165071802381124,0.6384691278152093,1.093030773254785,0.5954805297776323,0.7786199588693513,0.7828876798270552,1.4823760035025209,1.3309033132389365,0.11294360504425034,1.3849129644074323,22.919488200495344,2.295546743801094,10.699317967268914,0.4931737522330009,0.2010089487714034,0.36935774785495257,0.5741035541984776,2.072763238792804,0.03416685055840813,4.491227315990594,0.5892525911110139,0.8256707730820999,0.2747360242864002,1.471628381722557,0.07572755915615194
Wisconsin,6795001.0,0.5040565323633556,0.07300955511264826,0.47010084221232684,0.016732889369699872,0.294669870713089,0.08582780193851332,0.45892756839823357,2.9281084726845514,2.0121513455154503,72.2646545600214,0.35348739511645444,0.7172331541967396,1.2797120031561298,0.21386310318423793,0.04344178353153336,0.12419424220835287,0.07826330939625437,0.17089033540981083,1.7641955842936188,5.578365624964588,0.5202735330311385,0.07373067347598625,0.20104706441342993,5.5562464229217925,0.29676803133901875,2.309874568083213,0.6212618450134078,0.42285497824062135,2.931213334957158,7.608372684566198,0.016573551819080972,0.00045621774007097274,6.290499063320098,1.3782337927544086,0.8238962761519796,0.4578071438105748,0.22743192027552145,0.01954377931658877
West Virginia,544657.0,0.07244352097864795,0.13090807609192576,0.22368034796558384,0.09932856825488334,0.9007843715831533,3.2732527076673943,0.08013500656543326,6.378693379503063,0.05005931202574054,22.42934544125936,0.007216840900789399,0.18268378080149525,0.03478435461372635,0.07252270695134735,0.015216721426616021,0.5427268905017286,0.10664487982922262,2.90513111921815,0.0,0.0,0.08702379654293295,0.15385829981070653,0.13882395462936362,47.86461938430976,0.08139584967196806,7.903873446958361,0.14445586560869303,1.2266435573213967,0.11164361674743832,3.6153028419721034,0.00641556844609586,0.002203221477002958,0.033853472231084876,0.09253530203412423,0.39833483326879815,2.761370917843707,0.34046284450883785,0.36500035802349
Wyoming,158891.0,0.632890171354836,3.920297562479939,0.2522088951183108,0.3839109830009252,0.10762119763698208,1.3405416291671648,0.12938036924380528,35.302188292603105,0.008829416404464784,13.560868771673661,0.0002683649380193043,0.02328640388694136,0.0038747129189973654,0.02769193975744378,0.09393082404311995,11.483973289865379,0.009159476185800009,0.8553033211446841,0.0,0.0,0.03748877154176467,0.22719977846448197,0.013534773779678155,15.996500745794288,0.03618748790614873,12.04536443222083,0.016302907149970746,0.4745391494798321,0.018268027685757266,2.027805224965542,0.4357240236306771,0.5129302477799246,0.05481038361223265,0.5135596100471392,0.028683286198810398,0.6815993353934459,0.16937512737386348,0.6224392822752705
United States,0.0,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,
